rushId,playId,teamId,playerId,rushPosition,rushType,rushDirection,rushLandmark,rushYards,rushPrimary,rushTd,rushEnd,rushNull
15161301,15019128,4900,20150001,QB,kneel,,,-1,1,0.0,in bounds,0
15161305,15019140,4900,20150001,QB,aborted,,,0,1,0.0,in bounds,0
15161305,15019140,4900,20150001,QB,aborted,,,0,1,0.0,in bounds,0
15161306,15019147,4900,20150001,QB,qb scramble,left,end,5,1,0.0,in bounds,0
15161306,15019147,4900,20150001,QB,qb scramble,left,end,5,1,0.0,in bounds,0
15161319,15019171,4900,20150001,QB,qb scramble,middle,center,4,1,0.0,in bounds,0
15161319,15019171,4900,20150001,QB,qb scramble,middle,center,4,1,0.0,in bounds,0
15161277,15019056,4500,20150073,RB,rush,right,guard,1,1,0.0,in bounds,0
15161277,15019056,4500,20150073,RB,rush,right,guard,1,1,0.0,in bounds,0
15161278,15019058,4500,20150073,RB,rush,middle,center,5,1,0.0,in bounds,0
15161278,15019058,4500,20150073,RB,rush,middle,center,5,1,0.0,in bounds,0
15161283,15019076,4500,20150073,RB,rush,right,tackle,12,1,0.0,in bounds,0
15161283,15019076,4500,20150073,RB,rush,right,tackle,12,1,0.0,in bounds,0
15161284,15019079,4500,20150073,RB,rush,right,tackle,-1,1,0.0,in bounds,0
15161284,15019079,4500,20150073,RB,rush,right,tackle,-1,1,0.0,in bounds,0
15161296,15019109,4500,20150073,RB,rush,right,tackle,1,1,0.0,in bounds,0
15161296,15019109,4500,20150073,RB,rush,right,tackle,1,1,0.0,in bounds,0
15161299,15019122,4500,20150073,RB,rush,right,end,5,1,0.0,pushed out of bounds,0
15161299,15019122,4500,20150073,RB,rush,right,end,5,1,0.0,pushed out of bounds,0
15161297,15019112,4500,20150905,RB,rush,right,guard,0,1,0.0,in bounds,0
15161297,15019112,4500,20150905,RB,rush,right,guard,0,1,0.0,in bounds,0
15161298,15019114,4500,20150905,RB,rush,right,end,3,1,0.0,in bounds,0
15161298,15019114,4500,20150905,RB,rush,right,end,3,1,0.0,in bounds,0
15161300,15019123,4500,20150905,RB,rush,left,end,4,1,0.0,ran out of bounds,0
15161300,15019123,4500,20150905,RB,rush,left,end,4,1,0.0,ran out of bounds,0
15161303,15019133,4500,20150905,RB,rush,middle,center,0,1,0.0,in bounds,0
15161303,15019133,4500,20150905,RB,rush,middle,center,0,1,0.0,in bounds,0
15161312,15019159,4500,20150905,RB,rush,left,end,8,1,0.0,pushed out of bounds,0
15161312,15019159,4500,20150905,RB,rush,left,end,8,1,0.0,pushed out of bounds,0
15161313,15019160,4500,20150905,RB,rush,middle,center,5,1,0.0,in bounds,0
15161313,15019160,4500,20150905,RB,rush,middle,center,5,1,0.0,in bounds,0
15161325,15019182,4500,20150905,RB,rush,middle,center,0,1,0.0,in bounds,0
15161325,15019182,4500,20150905,RB,rush,middle,center,0,1,0.0,in bounds,0
15161331,15019195,4500,20150905,RB,rush,left,end,18,1,0.0,in bounds,0
15161331,15019195,4500,20150905,RB,rush,left,end,18,1,0.0,in bounds,0
15161333,15019197,4500,20150905,RB,rush,left,end,2,1,0.0,in bounds,0
15161333,15019197,4500,20150905,RB,rush,left,end,2,1,0.0,in bounds,0
15161276,15019052,4900,20160801,RB,rush,middle,center,3,1,0.0,in bounds,0
15161276,15019052,4900,20160801,RB,rush,middle,center,3,1,0.0,in bounds,0
15161279,15019064,4900,20160801,RB,rush,middle,center,1,1,0.0,in bounds,0
15161279,15019064,4900,20160801,RB,rush,middle,center,1,1,0.0,in bounds,0
15161280,15019067,4900,20160801,RB,rush,left,tackle,14,1,0.0,in bounds,0
15161280,15019067,4900,20160801,RB,rush,left,tackle,14,1,0.0,in bounds,0
15161281,15019068,4900,20160801,RB,rush,left,guard,0,1,0.0,in bounds,0
15161281,15019068,4900,20160801,RB,rush,left,guard,0,1,0.0,in bounds,0
15161287,15019085,4900,20160801,RB,rush,middle,center,3,1,0.0,in bounds,0
15161287,15019085,4900,20160801,RB,rush,middle,center,3,1,0.0,in bounds,0
15161289,15019090,4900,20160801,RB,rush,right,guard,2,1,0.0,in bounds,0
15161289,15019090,4900,20160801,RB,rush,right,guard,2,1,0.0,in bounds,0
15161307,15019148,4900,20160801,RB,rush,right,guard,5,1,0.0,in bounds,0
15161307,15019148,4900,20160801,RB,rush,right,guard,5,1,0.0,in bounds,0
15161308,15019152,4900,20160801,RB,rush,middle,center,5,1,0.0,in bounds,0
15161308,15019152,4900,20160801,RB,rush,middle,center,5,1,0.0,in bounds,0
15161291,15019098,4500,20170794,RB,rush,left,end,0,1,0.0,in bounds,0
15161291,15019098,4500,20170794,RB,rush,left,end,0,1,0.0,in bounds,0
15161292,15019099,4500,20170794,RB,rush,right,end,-2,1,0.0,in bounds,0
15161292,15019099,4500,20170794,RB,rush,right,end,-2,1,0.0,in bounds,0
15161293,15019101,4500,20170794,RB,rush,middle,center,1,1,0.0,in bounds,0
15161293,15019101,4500,20170794,RB,rush,middle,center,1,1,0.0,in bounds,0
15161294,15019107,4500,20170794,RB,rush,middle,center,3,1,0.0,in bounds,0
15161294,15019107,4500,20170794,RB,rush,middle,center,3,1,0.0,in bounds,0
15161295,15019108,4500,20170794,RB,rush,left,tackle,4,1,0.0,in bounds,0
15161295,15019108,4500,20170794,RB,rush,left,tackle,4,1,0.0,in bounds,0
15161302,15019130,4500,20170794,RB,rush,left,guard,2,1,0.0,in bounds,0
15161302,15019130,4500,20170794,RB,rush,left,guard,2,1,0.0,in bounds,0
15161304,15019136,4500,20170794,RB,rush,right,tackle,1,1,0.0,in bounds,0
15161304,15019136,4500,20170794,RB,rush,right,tackle,1,1,0.0,in bounds,0
15161310,15019157,4500,20170794,RB,rush,middle,center,10,1,0.0,pushed out of bounds,0
15161310,15019157,4500,20170794,RB,rush,middle,center,10,1,0.0,pushed out of bounds,0
15161311,15019158,4500,20170794,RB,rush,right,tackle,13,1,0.0,in bounds,0
15161311,15019158,4500,20170794,RB,rush,right,tackle,13,1,0.0,in bounds,0
15161314,15019162,4500,20170794,RB,rush,left,end,0,1,0.0,in bounds,0
15161314,15019162,4500,20170794,RB,rush,left,end,0,1,0.0,in bounds,0
15161320,15019175,4500,20170794,RB,rush,middle,center,3,1,0.0,in bounds,0
15161320,15019175,4500,20170794,RB,rush,middle,center,3,1,0.0,in bounds,0
15161321,15019177,4500,20170794,RB,rush,left,guard,1,1,0.0,in bounds,0
15161321,15019177,4500,20170794,RB,rush,left,guard,1,1,0.0,in bounds,0
15161322,15019179,4500,20170794,RB,rush,middle,center,0,1,0.0,in bounds,0
15161322,15019179,4500,20170794,RB,rush,middle,center,0,1,0.0,in bounds,0
15161323,15019180,4500,20170794,RB,rush,middle,center,1,1,0.0,in bounds,0
15161323,15019180,4500,20170794,RB,rush,middle,center,1,1,0.0,in bounds,0
15161332,15019196,4500,20170794,RB,rush,middle,center,0,1,0.0,in bounds,0
15161332,15019196,4500,20170794,RB,rush,middle,center,0,1,0.0,in bounds,0
15161282,15019072,4900,20180038,RB,rush,middle,center,3,1,0.0,in bounds,0
15161282,15019072,4900,20180038,RB,rush,middle,center,3,1,0.0,in bounds,0
15161285,15019081,4900,20180038,RB,rush,right,guard,6,1,0.0,in bounds,0
15161285,15019081,4900,20180038,RB,rush,right,guard,6,1,0.0,in bounds,0
15161286,15019082,4900,20180038,RB,rush,middle,center,-1,1,0.0,in bounds,0
15161286,15019082,4900,20180038,RB,rush,middle,center,-1,1,0.0,in bounds,0
15161290,15019094,4900,20180038,RB,rush,middle,center,-1,1,0.0,in bounds,0
15161290,15019094,4900,20180038,RB,rush,middle,center,-1,1,0.0,in bounds,0
15161309,15019153,4900,20180038,RB,rush,middle,center,11,1,0.0,in bounds,0
15161309,15019153,4900,20180038,RB,rush,middle,center,11,1,0.0,in bounds,0
15161315,15019165,4900,20180038,RB,rush,middle,center,11,1,0.0,in bounds,0
15161315,15019165,4900,20180038,RB,rush,middle,center,11,1,0.0,in bounds,0
15161316,15019166,4900,20180038,RB,rush,middle,center,9,1,0.0,in bounds,0
15161316,15019166,4900,20180038,RB,rush,middle,center,9,1,0.0,in bounds,0
15161317,15019167,4900,20180038,RB,rush,middle,center,2,1,0.0,in bounds,0
15161317,15019167,4900,20180038,RB,rush,middle,center,2,1,0.0,in bounds,0
15161318,15019168,4900,20180038,RB,rush,left,tackle,7,1,0.0,in bounds,0
15161318,15019168,4900,20180038,RB,rush,left,tackle,7,1,0.0,in bounds,0
15161326,15019184,4900,20180038,RB,rush,middle,center,9,1,0.0,in bounds,0
15161326,15019184,4900,20180038,RB,rush,middle,center,9,1,0.0,in bounds,0
15161327,15019185,4900,20180038,RB,rush,middle,center,0,1,0.0,in bounds,1
15161327,15019185,4900,20180038,RB,rush,middle,center,0,1,0.0,in bounds,1
15161328,15019186,4900,20180038,RB,rush,middle,center,16,1,0.0,in bounds,0
15161328,15019186,4900,20180038,RB,rush,middle,center,16,1,0.0,in bounds,0
15161329,15019187,4900,20180038,RB,rush,left,tackle,5,1,0.0,in bounds,0
15161329,15019187,4900,20180038,RB,rush,left,tackle,5,1,0.0,in bounds,0
15161330,15019188,4900,20180038,RB,rush,middle,center,-2,1,0.0,in bounds,0
15161330,15019188,4900,20180038,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160737,15017327,3410,20040001,QB,qb scramble,middle,center,6,1,0.0,in bounds,0
15160737,15017327,3410,20040001,QB,qb scramble,middle,center,6,1,0.0,in bounds,0
15160729,15017298,1200,20160004,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160729,15017298,1200,20160004,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160730,15017301,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160730,15017301,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160734,15017313,1200,20160004,RB,rush,left,tackle,6,1,0.0,in bounds,0
15160734,15017313,1200,20160004,RB,rush,left,tackle,6,1,0.0,in bounds,0
15160735,15017319,1200,20160004,RB,rush,right,tackle,0,1,0.0,in bounds,0
15160735,15017319,1200,20160004,RB,rush,right,tackle,0,1,0.0,in bounds,0
15160741,15017338,1200,20160004,RB,rush,left,tackle,4,1,0.0,in bounds,0
15160741,15017338,1200,20160004,RB,rush,left,tackle,4,1,0.0,in bounds,0
15160744,15017358,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160744,15017358,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160745,15017360,1200,20160004,RB,rush,right,end,15,1,0.0,in bounds,1
15160745,15017360,1200,20160004,RB,rush,right,end,15,1,0.0,in bounds,1
15160748,15017365,1200,20160004,RB,rush,left,tackle,4,1,0.0,in bounds,0
15160748,15017365,1200,20160004,RB,rush,left,tackle,4,1,0.0,in bounds,0
15160752,15017392,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160752,15017392,1200,20160004,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160756,15017405,1200,20160004,RB,rush,left,guard,1,1,0.0,in bounds,0
15160756,15017405,1200,20160004,RB,rush,left,guard,1,1,0.0,in bounds,0
15160757,15017406,1200,20160004,RB,rush,left,end,1,1,0.0,in bounds,0
15160757,15017406,1200,20160004,RB,rush,left,end,1,1,0.0,in bounds,0
15160758,15017408,1200,20160004,RB,rush,right,tackle,8,1,0.0,in bounds,0
15160758,15017408,1200,20160004,RB,rush,right,tackle,8,1,0.0,in bounds,0
15160759,15017409,1200,20160004,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160759,15017409,1200,20160004,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160760,15017411,1200,20160004,RB,rush,left,tackle,10,1,1.0,in bounds,0
15160760,15017411,1200,20160004,RB,rush,left,tackle,10,1,1.0,in bounds,0
15160743,15017354,1200,20160135,QB,rush,right,end,6,1,0.0,in bounds,0
15160743,15017354,1200,20160135,QB,rush,right,end,6,1,0.0,in bounds,0
15160747,15017364,1200,20160135,QB,rush,left,tackle,8,1,0.0,in bounds,0
15160747,15017364,1200,20160135,QB,rush,left,tackle,8,1,0.0,in bounds,0
15160776,15017457,1200,20160135,QB,kneel,,,-1,1,0.0,in bounds,0
15160776,15017457,1200,20160135,QB,kneel,,,-1,1,0.0,in bounds,0
15160777,15017458,1200,20160135,QB,kneel,,,-1,1,0.0,in bounds,0
15160777,15017458,1200,20160135,QB,kneel,,,-1,1,0.0,in bounds,0
15160749,15017381,3410,20160915,RB,rush,middle,center,2,1,0.0,in bounds,0
15160749,15017381,3410,20160915,RB,rush,middle,center,2,1,0.0,in bounds,0
15160755,15017403,3410,20160915,RB,rush,middle,center,1,1,0.0,in bounds,0
15160755,15017403,3410,20160915,RB,rush,middle,center,1,1,0.0,in bounds,0
15160770,15017443,3410,20170140,RB,rush,left,tackle,15,1,0.0,in bounds,0
15160770,15017443,3410,20170140,RB,rush,left,tackle,15,1,0.0,in bounds,0
15160771,15017445,3410,20170140,RB,rush,middle,center,2,1,1.0,in bounds,0
15160771,15017445,3410,20170140,RB,rush,middle,center,2,1,1.0,in bounds,0
15160731,15017305,3410,20180002,RB,rush,middle,center,59,1,0.0,ran out of bounds,0
15160731,15017305,3410,20180002,RB,rush,middle,center,59,1,0.0,ran out of bounds,0
15160732,15017308,3410,20180002,RB,rush,right,tackle,7,1,0.0,in bounds,0
15160732,15017308,3410,20180002,RB,rush,right,tackle,7,1,0.0,in bounds,0
15160733,15017309,3410,20180002,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160733,15017309,3410,20180002,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160738,15017328,3410,20180002,RB,rush,left,end,6,1,0.0,in bounds,0
15160738,15017328,3410,20180002,RB,rush,left,end,6,1,0.0,in bounds,0
15160742,15017346,3410,20180002,RB,rush,middle,center,3,1,0.0,in bounds,0
15160742,15017346,3410,20180002,RB,rush,middle,center,3,1,0.0,in bounds,0
15160750,15017385,3410,20180002,RB,rush,right,guard,11,1,0.0,in bounds,0
15160750,15017385,3410,20180002,RB,rush,right,guard,11,1,0.0,in bounds,0
15160751,15017386,3410,20180002,RB,rush,middle,center,1,1,0.0,in bounds,0
15160751,15017386,3410,20180002,RB,rush,middle,center,1,1,0.0,in bounds,0
15160753,15017397,3410,20180002,RB,rush,left,guard,7,1,0.0,in bounds,0
15160753,15017397,3410,20180002,RB,rush,left,guard,7,1,0.0,in bounds,0
15160754,15017401,3410,20180002,RB,rush,right,tackle,4,1,0.0,in bounds,0
15160754,15017401,3410,20180002,RB,rush,right,tackle,4,1,0.0,in bounds,0
15160761,15017416,3410,20180002,RB,rush,left,tackle,11,1,0.0,in bounds,0
15160761,15017416,3410,20180002,RB,rush,left,tackle,11,1,0.0,in bounds,0
15160769,15017440,3410,20180002,RB,rush,middle,center,13,1,0.0,in bounds,0
15160769,15017440,3410,20180002,RB,rush,middle,center,13,1,0.0,in bounds,0
15160775,15017456,3410,20190006,QB,qb scramble,right,end,5,1,0.0,in bounds,0
15160775,15017456,3410,20190006,QB,qb scramble,right,end,5,1,0.0,in bounds,0
15160736,15017321,1200,20190128,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160736,15017321,1200,20190128,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160739,15017333,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160739,15017333,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160740,15017335,1200,20190128,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160740,15017335,1200,20190128,RB,rush,right,tackle,2,1,0.0,in bounds,0
15160746,15017361,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160746,15017361,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160762,15017422,1200,20190128,RB,rush,left,end,5,1,0.0,in bounds,0
15160762,15017422,1200,20190128,RB,rush,left,end,5,1,0.0,in bounds,0
15160763,15017424,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160763,15017424,1200,20190128,RB,rush,middle,center,2,1,0.0,in bounds,0
15160764,15017425,1200,20190128,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160764,15017425,1200,20190128,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160765,15017435,1200,20190128,RB,rush,right,guard,2,1,0.0,in bounds,0
15160765,15017435,1200,20190128,RB,rush,right,guard,2,1,0.0,in bounds,0
15160766,15017436,1200,20190128,RB,rush,right,end,18,1,0.0,in bounds,1
15160766,15017436,1200,20190128,RB,rush,right,end,18,1,0.0,in bounds,1
15160767,15017437,1200,20190128,RB,rush,left,end,-3,1,0.0,in bounds,0
15160767,15017437,1200,20190128,RB,rush,left,end,-3,1,0.0,in bounds,0
15160768,15017438,1200,20190128,RB,rush,middle,center,6,1,0.0,in bounds,0
15160768,15017438,1200,20190128,RB,rush,middle,center,6,1,0.0,in bounds,0
15160772,15017448,1200,20190128,RB,rush,left,tackle,1,1,0.0,in bounds,0
15160772,15017448,1200,20190128,RB,rush,left,tackle,1,1,0.0,in bounds,0
15160773,15017449,1200,20190128,RB,rush,left,guard,2,1,0.0,in bounds,0
15160773,15017449,1200,20190128,RB,rush,left,guard,2,1,0.0,in bounds,0
15160774,15017450,1200,20190128,RB,rush,right,end,-3,1,0.0,in bounds,0
15160774,15017450,1200,20190128,RB,rush,right,end,-3,1,0.0,in bounds,0
15160533,15016604,1540,20090001,QB,qb scramble,right,end,4,1,0.0,pushed out of bounds,0
15160533,15016604,1540,20090001,QB,qb scramble,right,end,4,1,0.0,pushed out of bounds,0
15160539,15016627,1540,20090001,QB,rush,left,end,12,1,0.0,pushed out of bounds,0
15160539,15016627,1540,20090001,QB,rush,left,end,12,1,0.0,pushed out of bounds,0
15160549,15016664,1540,20090001,QB,qb scramble,middle,center,6,1,0.0,in bounds,0
15160549,15016664,1540,20090001,QB,qb scramble,middle,center,6,1,0.0,in bounds,0
15160552,15016674,1540,20120166,WR,rush,right,end,4,1,0.0,in bounds,0
15160552,15016674,1540,20120166,WR,rush,right,end,4,1,0.0,in bounds,0
15160523,15016576,1540,20130489,RB,rush,middle,center,-1,1,0.0,in bounds,0
15160523,15016576,1540,20130489,RB,rush,middle,center,-1,1,0.0,in bounds,0
15160531,15016599,1540,20130489,RB,rush,middle,center,2,1,0.0,in bounds,0
15160531,15016599,1540,20130489,RB,rush,middle,center,2,1,0.0,in bounds,0
15160532,15016603,1540,20130489,RB,rush,middle,center,7,1,0.0,in bounds,0
15160532,15016603,1540,20130489,RB,rush,middle,center,7,1,0.0,in bounds,0
15160540,15016628,1540,20130489,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160540,15016628,1540,20130489,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160541,15016629,1540,20130489,RB,rush,middle,center,4,1,0.0,in bounds,0
15160541,15016629,1540,20130489,RB,rush,middle,center,4,1,0.0,in bounds,0
15160542,15016630,1540,20130489,RB,rush,middle,center,0,1,0.0,in bounds,0
15160542,15016630,1540,20130489,RB,rush,middle,center,0,1,0.0,in bounds,0
15160556,15016690,1540,20130489,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160556,15016690,1540,20130489,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160557,15016693,1540,20130489,RB,rush,left,tackle,1,1,0.0,in bounds,0
15160557,15016693,1540,20130489,RB,rush,left,tackle,1,1,0.0,in bounds,0
15160568,15016731,1540,20130489,RB,rush,middle,center,9,1,0.0,in bounds,0
15160568,15016731,1540,20130489,RB,rush,middle,center,9,1,0.0,in bounds,0
15160569,15016732,1540,20130489,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160569,15016732,1540,20130489,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160570,15016733,1540,20130489,RB,rush,middle,center,7,1,0.0,in bounds,0
15160570,15016733,1540,20130489,RB,rush,middle,center,7,1,0.0,in bounds,0
15160524,15016579,3800,20150086,RB,rush,middle,center,13,1,0.0,in bounds,1
15160524,15016579,3800,20150086,RB,rush,middle,center,13,1,0.0,in bounds,1
15160525,15016580,3800,20150086,RB,rush,middle,center,4,1,0.0,in bounds,0
15160525,15016580,3800,20150086,RB,rush,middle,center,4,1,0.0,in bounds,0
15160528,15016595,3800,20150086,RB,rush,middle,center,6,1,0.0,in bounds,0
15160528,15016595,3800,20150086,RB,rush,middle,center,6,1,0.0,in bounds,0
15160529,15016596,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160529,15016596,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160530,15016597,3800,20150086,RB,rush,middle,center,0,1,0.0,in bounds,0
15160530,15016597,3800,20150086,RB,rush,middle,center,0,1,0.0,in bounds,0
15160536,15016610,3800,20150086,RB,rush,right,end,2,1,0.0,in bounds,0
15160536,15016610,3800,20150086,RB,rush,right,end,2,1,0.0,in bounds,0
15160544,15016636,3800,20150086,RB,rush,right,end,1,1,0.0,in bounds,0
15160544,15016636,3800,20150086,RB,rush,right,end,1,1,0.0,in bounds,0
15160545,15016637,3800,20150086,RB,rush,right,end,2,1,0.0,in bounds,0
15160545,15016637,3800,20150086,RB,rush,right,end,2,1,0.0,in bounds,0
15160546,15016643,3800,20150086,RB,rush,left,end,7,1,0.0,ran out of bounds,0
15160546,15016643,3800,20150086,RB,rush,left,end,7,1,0.0,ran out of bounds,0
15160550,15016668,3800,20150086,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160550,15016668,3800,20150086,RB,rush,right,tackle,3,1,0.0,in bounds,0
15160553,15016677,3800,20150086,RB,rush,middle,center,18,1,0.0,in bounds,0
15160553,15016677,3800,20150086,RB,rush,middle,center,18,1,0.0,in bounds,0
15160554,15016679,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160554,15016679,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160559,15016704,3800,20150086,RB,rush,middle,center,4,1,0.0,in bounds,0
15160559,15016704,3800,20150086,RB,rush,middle,center,4,1,0.0,in bounds,0
15160561,15016707,3800,20150086,RB,rush,left,end,1,1,0.0,in bounds,0
15160561,15016707,3800,20150086,RB,rush,left,end,1,1,0.0,in bounds,0
15160572,15016741,3800,20150086,RB,rush,middle,center,10,1,0.0,in bounds,0
15160572,15016741,3800,20150086,RB,rush,middle,center,10,1,0.0,in bounds,0
15160573,15016742,3800,20150086,RB,rush,right,end,3,1,0.0,ran out of bounds,0
15160573,15016742,3800,20150086,RB,rush,right,end,3,1,0.0,ran out of bounds,0
15160574,15016754,3800,20150086,RB,rush,middle,center,7,1,0.0,in bounds,0
15160574,15016754,3800,20150086,RB,rush,middle,center,7,1,0.0,in bounds,0
15160579,15016774,3800,20150086,RB,rush,middle,center,5,1,0.0,in bounds,0
15160579,15016774,3800,20150086,RB,rush,middle,center,5,1,0.0,in bounds,0
15160580,15016777,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160580,15016777,3800,20150086,RB,rush,middle,center,3,1,0.0,in bounds,0
15160521,15016573,1540,20180043,RB,rush,middle,center,9,1,0.0,in bounds,0
15160521,15016573,1540,20180043,RB,rush,middle,center,9,1,0.0,in bounds,0
15160522,15016574,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160522,15016574,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160526,15016584,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160526,15016584,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160534,15016605,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160534,15016605,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160535,15016606,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160535,15016606,1540,20180043,RB,rush,middle,center,1,1,0.0,in bounds,0
15160537,15016614,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160537,15016614,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160538,15016623,1540,20180043,RB,rush,middle,center,-1,1,0.0,in bounds,0
15160538,15016623,1540,20180043,RB,rush,middle,center,-1,1,0.0,in bounds,0
15160543,15016632,1540,20180043,RB,rush,left,end,0,1,0.0,in bounds,1
15160543,15016632,1540,20180043,RB,rush,left,end,0,1,0.0,in bounds,1
15160548,15016663,1540,20180043,RB,rush,left,end,12,1,0.0,in bounds,1
15160548,15016663,1540,20180043,RB,rush,left,end,12,1,0.0,in bounds,1
15160551,15016672,1540,20180043,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160551,15016672,1540,20180043,RB,rush,middle,center,-2,1,0.0,in bounds,0
15160562,15016712,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160562,15016712,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160563,15016713,1540,20180043,RB,rush,right,tackle,0,1,0.0,in bounds,0
15160563,15016713,1540,20180043,RB,rush,right,tackle,0,1,0.0,in bounds,0
15160565,15016727,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160565,15016727,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160566,15016728,1540,20180043,RB,rush,middle,center,6,1,0.0,in bounds,0
15160566,15016728,1540,20180043,RB,rush,middle,center,6,1,0.0,in bounds,0
15160567,15016730,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160567,15016730,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160576,15016763,1540,20180043,RB,rush,middle,center,9,1,0.0,in bounds,0
15160576,15016763,1540,20180043,RB,rush,middle,center,9,1,0.0,in bounds,0
15160577,15016764,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160577,15016764,1540,20180043,RB,rush,middle,center,4,1,0.0,in bounds,0
15160578,15016767,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160578,15016767,1540,20180043,RB,rush,middle,center,3,1,0.0,in bounds,0
15160560,15016706,3800,20180047,WR,rush,right,end,12,1,0.0,in bounds,0
15160560,15016706,3800,20180047,WR,rush,right,end,12,1,0.0,in bounds,0
15160547,15016657,3800,20180134,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160547,15016657,3800,20180134,RB,rush,right,tackle,5,1,0.0,in bounds,0
15160527,15016588,3800,20190001,QB,rush,right,tackle,6,1,0.0,in bounds,0
15160527,15016588,3800,20190001,QB,rush,right,tackle,6,1,0.0,in bounds,0
15160558,15016702,3800,20190001,QB,qb scramble,middle,center,8,1,0.0,in bounds,1
15160558,15016702,3800,20190001,QB,qb scramble,middle,center,8,1,0.0,in bounds,1
15160564,15016718,3800,20190001,QB,qb scramble,middle,center,2,1,0.0,in bounds,1
15160564,15016718,3800,20190001,QB,qb scramble,middle,center,2,1,0.0,in bounds,1
15160571,15016740,3800,20190001,QB,rush,middle,center,9,1,0.0,pushed out of bounds,0
15160571,15016740,3800,20190001,QB,rush,middle,center,9,1,0.0,pushed out of bounds,0
15160575,15016758,3800,20190001,QB,rush,right,end,-2,1,0.0,ran out of bounds,0
15160575,15016758,3800,20190001,QB,rush,right,end,-2,1,0.0,ran out of bounds,0
15160555,15016688,1540,20190186,RB,rush,middle,center,6,1,0.0,in bounds,0
15160555,15016688,1540,20190186,RB,rush,middle,center,6,1,0.0,in bounds,0
15161252,15018974,4600,20120075,QB,kneel,,,-1,1,0.0,in bounds,0
15161252,15018974,4600,20120075,QB,kneel,,,-1,1,0.0,in bounds,0
15161269,15019040,4600,20120075,QB,rush,right,end,5,1,0.0,in bounds,0
15161269,15019040,4600,20120075,QB,rush,right,end,5,1,0.0,in bounds,0
15161274,15019046,4600,20120075,QB,rush,left,end,5,1,0.0,in bounds,0
15161274,15019046,4600,20120075,QB,rush,left,end,5,1,0.0,in bounds,0
15161275,15019050,4600,20120075,QB,kneel,,,-1,1,0.0,in bounds,0
