playerId,draft,round,pick,draftTradeValue,draftTeam,position,teamId,nameFirst,nameLast,nameFull,collegeId,nflId,combineId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry
19900114,1990,5.0,114,66.0,TB,OG,4900,Ian,Beckles,Ian Beckles,47405,2499592,10914.0,Indiana,73.0,310.0,1967-07-20,22.77260273972603,http://www.nfl.com/player/IanBeckles/2499592/profile,Montreal,,Canada,,,,
19900115,1990,5.0,115,64.0,ARZ,FB,3800,Larry,Centers,Larry Centers,75962,2500038,10947.0,Stephen F. Austin (TX),72.0,225.0,1968-06-01,21.904109589041095,http://www.nfl.com/player/LarryCenters/2500038/profile,Tatum,TX,USA,,,,
19900116,1990,5.0,116,62.0,MIN,WR,3000,Reggie,Thornton,Reggie Thornton,43403,2503347,11191.0,Bowling Green (OH),70.0,166.0,1967-09-26,22.586301369863012,http://www.nfl.com/player/ReggieThornton/2503347/profile,Detroit,MI,USA,,,,
19900117,1990,5.0,117,60.0,CHI,RB,810,Pat,Chaffey,Pat Chaffey,97331,2500042,10948.0,Oregon State,73.0,218.0,1967-04-19,23.024657534246575,http://www.nfl.com/player/PatChaffey/2500042/profile,Mcminnville,OR,USA,,,,
19900118,1990,5.0,118,58.0,DET,WR,1540,Jeff,Campbell,Jeff Campbell,80309,2499975,,Colorado,68.0,167.0,1968-03-29,22.07945205479452,http://www.nfl.com/player/JeffCampbell/2499975/profile,Denver,CO,USA,,,,
19900119,1990,5.0,119,56.0,SEA,DT,4600,Eric,Hayes,Eric Hayes,32306,2501097,11026.0,Florida State,75.0,297.0,1967-11-12,22.457534246575342,http://www.nfl.com/player/EricHayes/2501097/profile,Tampa,FL,USA,,,,
19900120,1990,5.0,120,54.0,NE,RB,3200,James,Gray,James Gray,79415,2515219,11010.0,Texas Tech,71.0,200.0,1967-03-02,23.156164383561645,http://www.nfl.com/player/JamesGray/2515219/profile,,,,,,,
19900121,1990,5.0,121,52.0,ATL,OG,200,Reggie,Redding,Reggie Redding,92831,2502603,11135.0,Cal State-Fullerton,75.0,290.0,1968-09-22,21.594520547945205,http://www.nfl.com/player/ReggieRedding/2502603/profile,Cincinnati,OH,USA,,,,
19900122,1990,5.0,122,50.0,CIN,WR,920,Lynn,James,Lynn James,85287,2501357,11048.0,Arizona State,72.0,191.0,1965-01-25,25.254794520547946,http://www.nfl.com/player/LynnJames/2501357/profile,Navasota,TX,USA,,,,
19900123,1990,5.0,123,49.0,DAL,DB,1200,Stan,Smagala,Stan Smagala,46556,2502988,11169.0,Notre Dame,70.0,184.0,1968-04-06,22.057534246575344,http://www.nfl.com/player/StanSmagala/2502988/profile,Chicago,IL,USA,,,,
19900124,1990,5.0,124,48.0,KC,OG,2310,Derrick,Graham,Derrick Graham,28608,2500857,11006.0,Appalachian State (NC),76.0,335.0,1967-03-18,23.112328767123287,http://www.nfl.com/player/DerrickGraham/2500857/profile,Groveland,FL,USA,,,,
19900125,1990,5.0,125,47.0,NO,TE,3300,Charles,Arbuckle,Charles Arbuckle,90095,2499445,10904.0,UCLA,75.0,248.0,1968-09-13,21.61917808219178,http://www.nfl.com/player/CharlesArbuckle/2499445/profile,Beaumont,TX,USA,,,,
19900126,1990,5.0,126,46.0,HO,LB,2100,Richard,Newbill,Richard Newbill,33124,2502283,11104.0,Miami (FL),73.0,240.0,1968-02-08,22.216438356164385,http://www.nfl.com/player/RichardNewbill/2502283/profile,Camden,NJ,USA,,,,
19900127,1990,5.0,127,45.0,KC,OT,2310,Ken,Hackemack,Ken Hackemack,78712,2500951,,Texas,81.0,309.0,1967-09-20,22.602739726027398,http://www.nfl.com/player/KenHackemack/2500951/profile,,,,,,,
19900128,1990,5.0,128,44.0,PIT,RB,3900,Barry,Foster,Barry Foster,72701,2500688,,Arkansas,70.0,218.0,1968-12-08,21.383561643835616,http://www.nfl.com/player/BarryFoster/2500688/profile,Hurst,TX,USA,,,,
19900129,1990,5.0,129,43.0,CLV,DE,1050,Rob,Burnett,Rob Burnett,13244,2499923,10939.0,Syracuse,76.0,267.0,1967-08-27,22.66849315068493,http://www.nfl.com/player/RobBurnett/2499923/profile,Livingston,NJ,USA,,,,
19900130,1990,5.0,130,42.0,WAS,RB,5110,Brian,Mitchell,Brian Mitchell,70504,2502139,11096.0,Louisiana Lafayette,71.0,221.0,1968-08-18,21.69041095890411,http://www.nfl.com/player/BrianMitchell/2502139/profile,Fort Polk,LA,USA,Plaquemine Senior HS,,LA,USA
19900131,1990,5.0,131,41.0,MIN,FB,3000,Cedric,Smith,Cedric Smith,32611,2503005,11172.0,Florida,71.0,250.0,1968-05-27,21.91780821917808,http://www.nfl.com/player/CedricSmith/2503005/profile,Enterprise,AL,USA,,,,
19900132,1990,5.0,132,40.0,GB,WR,1800,Charles,Wilson,Charles Wilson,38152,2503750,,Memphis,69.0,185.0,1968-07-01,21.82191780821918,http://www.nfl.com/player/CharlesWilson/2503750/profile,Tallahassee,FL,USA,,,,
19900133,1990,5.0,133,39.5,PHI,WR,3700,Calvin,Williams,Calvin Williams,47906,2503672,11210.0,Purdue,71.0,187.0,1967-03-03,23.153424657534245,http://www.nfl.com/player/CalvinWilliams/2503672/profile,Baltimore,MD,USA,,,,
19900134,1990,5.0,134,39.0,NYJ,DB,3430,Robert,McWright,Robert McWright,76109,2520963,11093.0,Texas Christian,69.0,185.0,1966-11-10,23.46301369863014,http://www.nfl.com/player/RobertMcWright/2520963/profile,,,,,,,
19900135,1990,5.0,135,38.5,NYG,QB,3410,Craig,Kupp,Craig Kupp,98447,2518913,,Pacific Lutheran,76.0,215.0,1967-04-14,23.03835616438356,http://www.nfl.com/player/CraigKupp/2518913/profile,Sunnyside,WA,USA,,,,
19900136,1990,5.0,136,38.0,DEN,DB,1400,Le-Lo,Lang,Le-Lo Lang,98195,2501691,11068.0,Washington,71.0,185.0,1967-01-23,23.26027397260274,http://www.nfl.com/player/Le-LoLang/2501691/profile,Los Angeles,CA,USA,,,,
19900137,1990,5.0,137,37.5,MIA,RB,2700,Leroy,Holt,Leroy Holt,90089,2516752,11038.0,USC,70.0,236.0,1967-02-07,23.21917808219178,http://www.nfl.com/player/LeroyHolt/2516752/profile,Brenham,TX,USA,Phineas Banning HS,Wilimington,CA,USA
19900138,1990,6.0,138,37.0,SD,QB,4400,John,Friesz,John Friesz,83844,2500714,10994.0,Idaho,76.0,220.0,1967-05-19,22.942465753424656,http://www.nfl.com/player/JohnFriesz/2500714/profile,Missoula,MT,USA,Coeur d'Alene HS,,ID,USA
19900139,1990,6.0,139,36.5,ATL,RB,200,Mike,Pringle,Mike Pringle,92831,2523541,11129.0,Cal State-Fullerton,68.0,186.0,1967-10-01,22.572602739726026,http://www.nfl.com/player/MikePringle/2523541/profile,Los Angeles,CA,USA,,,,
19900140,1990,6.0,140,36.0,NYJ,WR,3430,Terance,Mathis,Terance Mathis,87131,2501907,11088.0,New Mexico,70.0,185.0,1967-06-07,22.89041095890411,http://www.nfl.com/player/TeranceMathis/2501907/profile,Detroit,MI,USA,,,,
19900141,1990,6.0,141,35.5,TB,RB,4900,Derrick,Douglas,Derrick Douglas,71272,2500442,,Louisiana Tech,70.0,205.0,1968-08-10,21.71232876712329,http://www.nfl.com/player/DerrickDouglas/2500442/profile,Shreveport,LA,USA,,,,
19900142,1990,6.0,142,35.0,ARZ,WR,3800,Tyrone,Shavers,Tyrone Shavers,77710,2502910,11162.0,Lamar (TX),75.0,205.0,1967-07-14,22.78904109589041,http://www.nfl.com/player/TyroneShavers/2502910/profile,Texarkana,TX,USA,,,,
19900143,1990,6.0,143,34.5,SD,C,4400,Frank,Cornish,Frank Cornish,90095,2512011,10961.0,UCLA,76.0,287.0,1967-09-24,22.59178082191781,http://www.nfl.com/player/FrankCornish/2512011/profile,Chicago,IL,USA,,,,
19900144,1990,6.0,144,34.0,CHI,DB,810,John,Mangum,John Mangum,35487,2501855,11084.0,Alabama,70.0,192.0,1967-03-16,23.117808219178084,http://www.nfl.com/player/JohnMangum/2501855/profile,Magee,MS,USA,,,,
19900145,1990,6.0,145,33.5,SD,DB,4400,David,Pool,David Pool,37760,2502507,11125.0,Carson-Newman (TN),69.0,188.0,1966-12-20,23.353424657534248,http://www.nfl.com/player/DavidPool/2502507/profile,Cincinnati,OH,USA,,,,
19900146,1990,6.0,146,33.0,SEA,LB,4600,Ned,Bolcar,Ned Bolcar,46556,2499692,10923.0,Notre Dame,73.0,247.0,1967-01-12,23.29041095890411,http://www.nfl.com/player/NedBolcar/2499692/profile,Phillipsburg,NJ,USA,,,,
19900147,1990,6.0,147,32.6,DET,LB,1540,Maurice,Henry,Maurice Henry,66506,2516352,11030.0,Kansas State,71.0,220.0,1967-03-12,23.12876712328767,http://www.nfl.com/player/MauriceHenry/2516352/profile,Starkville,MS,USA,,,,
19900148,1990,6.0,148,32.2,IND,LB,2200,Tony,Walker,Tony Walker,63701,2503513,,S.E. Missouri State,75.0,235.0,1968-04-02,22.068493150684933,http://www.nfl.com/player/TonyWalker/2503513/profile,Birmingham,AL,USA,,,,
19900149,1990,6.0,149,31.8,LAR,RB,2520,Marcus,Wilson,Marcus Wilson,22904,2503755,,Virginia,73.0,215.0,1968-04-16,22.03013698630137,http://www.nfl.com/player/MarcusWilson/2503755/profile,Rochester,NY,USA,,,,
19900150,1990,6.0,150,31.4,CIN,DB,920,Don,Odegard,Don Odegard,89154,2502336,11109.0,Nevada-Las Vegas,72.0,177.0,1966-11-22,23.43013698630137,http://www.nfl.com/player/DonOdegard/2502336/profile,Seattle,WA,USA,,,,
19900151,1990,6.0,151,31.0,MIA,DB,2700,Sean,Vanhorse,Sean Vanhorse,20059,2503452,11196.0,Howard (DC),70.0,180.0,1968-07-22,21.764383561643836,http://www.nfl.com/player/SeanVanhorse/2503452/profile,Baltimore,MD,USA,,,,
19900152,1990,6.0,152,30.6,KC,NT,2310,Tom,Sims,Tom Sims,15260,2502965,11166.0,Pittsburgh,74.0,291.0,1967-04-18,23.027397260273972,http://www.nfl.com/player/TomSims/2502965/profile,Detroit,MI,USA,,,,
19900153,1990,6.0,153,30.2,HO,WR,2100,Tony,Jones,Tony Jones,78712,2501523,11058.0,Texas,67.0,142.0,1965-12-30,24.326027397260273,http://www.nfl.com/player/TonyJones/2501523/profile,Grapland,TX,USA,,,,
19900154,1990,6.0,154,29.8,BUF,P,610,John,Nies,John Nies,85721,2522159,,Arizona,74.0,199.0,1967-02-13,23.202739726027396,http://www.nfl.com/player/JohnNies/2522159/profile,Jersey City,NJ,USA,,,,
19900155,1990,6.0,155,29.4,PIT,WR,3900,Ronald,Heard,Ronald Heard,43403,2516204,11028.0,Bowling Green (OH),70.0,177.0,1967-08-20,22.687671232876713,http://www.nfl.com/player/RonaldHeard/2516204/profile,,,,Cody HS,Detroit,MI,USA
19900156,1990,6.0,156,29.0,NO,QB,3300,Mike,Buck,Mike Buck,4469,2499900,10937.0,Maine,75.0,227.0,1967-04-22,23.016438356164382,http://www.nfl.com/player/MikeBuck/2499900/profile,Queens,NY,USA,,,,
19900157,1990,6.0,157,28.6,CLV,DB,1050,Randy,Hilliard,Randy Hilliard,71497,2501174,,Northwestern State (LA),71.0,165.0,1967-02-06,23.221917808219178,http://www.nfl.com/player/RandyHilliard/2501174/profile,New Orleans,LA,USA,,,,
19900158,1990,6.0,158,28.2,NO,LB,3300,James,Williams,James Williams,39762,2528939,11211.0,Mississippi State,72.0,246.0,1968-10-10,21.545205479452054,http://www.nfl.com/player/JamesWilliams/2528939/profile,Natchez,MS,USA,,,,
19900159,1990,6.0,159,27.8,GB,LB,1800,Bryce,Paup,Bryce Paup,50701,2502429,11119.0,Northern Iowa,77.0,247.0,1968-02-29,22.15890410958904,http://www.nfl.com/player/BrycePaup/2502429/profile,Jefferson,IA,USA,,,,
19900160,1990,6.0,160,27.4,WAS,DT,5110,Kent,Wells,Kent Wells,68588,2528510,11207.0,Nebraska,76.0,295.0,1967-07-25,22.75890410958904,http://www.nfl.com/player/KentWells/2528510/profile,Lincoln,NE,USA,,,,
19900161,1990,6.0,161,27.0,LA,WR,2510,Tim,Stallworth,Tim Stallworth,99164,2526362,11177.0,Washington State,70.0,185.0,1966-08-26,23.671232876712327,http://www.nfl.com/player/TimStallworth/2526362/profile,Pacoima,CA,USA,,,,
19900162,1990,6.0,162,26.6,PHI,DB,3700,Kevin,Thompson,Kevin Thompson,73019,2527345,11190.0,Oklahoma,70.0,190.0,1966-04-17,24.03013698630137,http://www.nfl.com/player/KevinThompson/2527345/profile,Houston,TX,USA,Westbury HS,Houston,TX,USA
19900163,1990,6.0,163,26.2,SD,TE,4400,Derrick,Walker,Derrick Walker,48109,2503504,11199.0,Michigan,72.0,250.0,1967-06-22,22.84931506849315,http://www.nfl.com/player/DerrickWalker/2503504/profile,Glenwood,IL,USA,,,,
19900164,1990,6.0,164,25.8,DEN,TE,1400,Ronnie,Haliburton,Ronnie Haliburton,70803,2500965,11021.0,Louisiana State,76.0,230.0,1968-04-14,22.035616438356165,http://www.nfl.com/player/RonnieHaliburton/2500965/profile,New Orleans,LA,USA,,,,
19900165,1990,6.0,165,25.4,SF,OT,4500,Frank,Pollack,Frank Pollack,86011,2502502,11124.0,Northern Arizona,77.0,285.0,1967-11-05,22.476712328767125,http://www.nfl.com/player/FrankPollack/2502502/profile,Camp Springs,MD,USA,,,,
19900166,1990,7.0,166,25.0,BUF,OG,610,Brent,Griffith,Brent Griffith,55812,2515399,,Duluth (MN),77.0,300.0,1965-12-14,24.36986301369863,http://www.nfl.com/player/BrentGriffith/2515399/profile,,,,,,,
19900167,1990,7.0,167,24.6,NYJ,OG,3430,Dwayne,White,Dwayne White,39096,2503617,,Alcorn State (MS),74.0,315.0,1967-02-10,23.21095890410959,http://www.nfl.com/player/DwayneWhite/2503617/profile,Philadelphia,PA,USA,,,,
19900168,1990,7.0,168,24.2,NYJ,LB,3430,Basil,Proctor,Basil Proctor,26506,2523556,,West Virginia,76.0,245.0,1966-10-06,23.55890410958904,http://www.nfl.com/player/BasilProctor/2523556/profile,Miami,FL,USA,Edison HS,Miami,FL,USA
19900169,1990,7.0,169,23.8,ARZ,RB,3800,Johnny,Johnson,Johnny Johnson,95192,2501431,11050.0,San Jose State,75.0,220.0,1968-06-11,21.876712328767123,http://www.nfl.com/player/JohnnyJohnson/2501431/profile,Santa Clara,CA,USA,,,,
19900170,1990,7.0,170,23.4,BUF,LB,610,Brent,Collins,Brent Collins,37760,2511778,,Carson-Newman (TN),73.0,238.0,1968-04-27,22.0,http://www.nfl.com/player/BrentCollins/2511778/profile,Johnson City,TN,USA,Jefferson County HS,,TN,USA
19900171,1990,7.0,171,23.0,TB,DE,4900,Donnie,Gardner,Donnie Gardner,40506,2514623,10999.0,Kentucky,75.0,265.0,1968-02-17,22.19178082191781,http://www.nfl.com/player/DonnieGardner/2514623/profile,Louisville,KY,USA,,,,
19900172,1990,7.0,172,22.6,SD,OG,4400,Jeff,Novak,Jeff Novak,78666,2502313,11105.0,Texas State-San Marcos,78.0,297.0,1967-07-27,22.753424657534246,http://www.nfl.com/player/JeffNovak/2502313/profile,Arlington Heights,IL,USA,,,,
19900173,1990,7.0,173,22.2,LAR,DB,2520,Garry,Lewis,Garry Lewis,39096,2501743,,Alcorn State (MS),71.0,185.0,1967-08-25,22.673972602739727,http://www.nfl.com/player/GarryLewis/2501743/profile,New Orleans,LA,USA,,,,
19900174,1990,7.0,174,21.8,DET,LB,1540,Tracy,Hayworth,Tracy Hayworth,37998,2501103,11027.0,Tennessee,75.0,260.0,1967-12-18,22.35890410958904,http://www.nfl.com/player/TracyHayworth/2501103/profile,Winchester,TN,USA,,,,
19900175,1990,7.0,175,21.4,SEA,OT,4600,Bob,Kula,Bob Kula,48824,2518899,11065.0,Michigan State,75.0,282.0,1967-08-24,22.676712328767124,http://www.nfl.com/player/BobKula/2518899/profile,Detroit,MI,USA,Brother Rice HS,Bloomfield Hills,MI,USA
19900176,1990,7.0,176,21.0,CHI,C,810,Bill,Anderson,Bill Anderson,52242,2508466,10900.0,Iowa,75.0,267.0,1966-10-08,23.553424657534247,http://www.nfl.com/player/BillAnderson/2508466/profile,Hennepin County,MN,USA,,,,
19900177,1990,7.0,177,20.6,CIN,LB,920,Craig,Ogletree,Craig Ogletree,36849,2522413,11111.0,Auburn,74.0,236.0,1968-04-02,22.068493150684933,http://www.nfl.com/player/CraigOgletree/2522413/profile,Barnesville,GA,USA,,,,
19900178,1990,7.0,178,20.2,CLV,TE,1050,Scott,Galbraith,Scott Galbraith,90089,2500740,10997.0,USC,74.0,255.0,1967-01-07,23.304109589041097,http://www.nfl.com/player/ScottGalbraith/2500740/profile,Sacramento,CA,USA,,,,
19900179,1990,7.0,179,19.8,IND,LB,2200,James,Singletary,James Singletary,27858,2525734,,East Carolina (NC),74.0,231.0,1966-08-17,23.695890410958903,http://www.nfl.com/player/JamesSingletary/2525734/profile,Washington,DC,USA,Seventy-First HS,Fayetteville,NC,USA
19900180,1990,7.0,180,19.4,KC,OG,2310,David,Szott,David Szott,16802,2503228,11183.0,Penn State,76.0,289.0,1967-12-12,22.375342465753423,http://www.nfl.com/player/DavidSzott/2503228/profile,Passaic,NJ,USA,Clifton HS,,NJ,USA
19900181,1990,7.0,181,19.0,BUF,NT,610,Fred,DeRiggi,Fred DeRiggi,13244,2512828,,Syracuse,74.0,268.0,1967-01-15,23.28219178082192,http://www.nfl.com/player/FredDeRiggi/2512828/profile,Scranton,PA,USA,,,,
19900182,1990,7.0,182,18.6,PIT,LB,3900,Dan,Grayson,Dan Grayson,99164,2515240,,Washington State,74.0,240.0,1967-07-27,22.753424657534246,http://www.nfl.com/player/DanGrayson/2515240/profile,Paris,TX,USA,Woodland HS,,WA,USA
19900183,1990,7.0,183,18.2,NO,OG,3300,Scott,Hough,Scott Hough,4469,2516843,,Maine,76.0,282.0,1966-05-14,23.956164383561642,http://www.nfl.com/player/ScottHough/2516843/profile,,,,,,,
19900184,1990,7.0,184,17.8,HO,RB,2100,Andy,Murray,Andy Murray,40506,2521857,11102.0,Kentucky,73.0,244.0,1966-04-27,24.002739726027396,http://www.nfl.com/player/AndyMurray/2521857/profile,,,,,,,
19900185,1990,7.0,185,17.4,SD,OG,4400,Joe,Staysniak,Joe Staysniak,43210,2503117,11178.0,Ohio State,77.0,292.0,1966-12-08,23.386301369863013,http://www.nfl.com/player/JoeStaysniak/2503117/profile,Elyria,OH,USA,,,,
19900186,1990,7.0,186,17.0,GB,DE,1800,Lester,Archambeau,Lester Archambeau,94305,2499446,,Stanford,77.0,275.0,1967-06-27,22.835616438356166,http://www.nfl.com/player/LesterArchambeau/2499446/profile,Montville,NJ,USA,,,,
19900187,1990,7.0,187,16.6,SD,WR,4400,Nate,Lewis,Nate Lewis,97601,2501749,,Oregon Tech,71.0,198.0,1966-10-19,23.523287671232875,http://www.nfl.com/player/NateLewis/2501749/profile,Moultrie,GA,USA,,,,
19900188,1990,7.0,188,16.2,MIN,LB,3000,John,Levelis,John Levelis,11548,2519390,11073.0,LIU Post,73.0,235.0,1967-04-19,23.024657534246575,http://www.nfl.com/player/JohnLevelis/2519390/profile,Brooklyn,NY,USA,,,,
19900189,1990,7.0,189,15.8,PHI,OT,3700,Terry,Strouf,Terry Strouf,54601,2526742,,Wisconsin-LaCrosse,74.0,285.0,1966-10-01,23.572602739726026,http://www.nfl.com/player/TerryStrouf/2526742/profile,,,,,,,
19900190,1990,7.0,190,15.4,LA,P,2510,Kent,Elmore,Kent Elmore,37998,2513601,10980.0,Tennessee,74.0,180.0,1967-04-27,23.002739726027396,http://www.nfl.com/player/KentElmore/2513601/profile,,,,,,,
19900191,1990,7.0,191,15.0,NYG,RB,3410,Aaron,Emanuel,Aaron Emanuel,90089,2513619,,USC,74.0,180.0,1967-01-10,23.295890410958904,http://www.nfl.com/player/AaronEmanuel/2513619/profile,,,,,,,
19900192,1990,7.0,192,14.6,DEN,TE,1400,Shannon,Sharpe,Shannon Sharpe,31404,2502906,11161.0,Savannah State (GA),74.0,228.0,1968-06-26,21.835616438356166,http://www.nfl.com/player/ShannonSharpe/2502906/profile,Chicago,IL,USA,Greenville HS,,GA,USA
19900193,1990,7.0,193,14.2,SD,DB,4400,Keith,Collins,Keith Collins,28608,2511794,10955.0,Appalachian State (NC),71.0,183.0,1968-02-06,22.221917808219178,http://www.nfl.com/player/KeithCollins/2511794/profile,,,,,,,
19900194,1990,8.0,194,13.8,DET,WR,1540,Willie,Green,Willie Green,38677,2500906,11015.0,Mississippi,76.0,195.0,1966-04-02,24.07123287671233,http://www.nfl.com/player/WillieGreen/2500906/profile,Athens,GA,USA,,,,
19900195,1990,8.0,195,13.4,ATL,NT,200,Tory,Epps,Tory Epps,38152,2500558,10981.0,Memphis,72.0,280.0,1967-05-28,22.91780821917808,http://www.nfl.com/player/ToryEpps/2500558/profile,Uniontown,PA,USA,,,,
19900196,1990,8.0,196,13.0,NYJ,OC,3430,Roger,Duffy,Roger Duffy,16802,2500477,10973.0,Penn State,74.0,298.0,1967-07-16,22.783561643835615,http://www.nfl.com/player/RogerDuffy/2500477/profile,Pittsburgh,PA,USA,Central Catholic HS,Canton,OH,USA
19900197,1990,8.0,197,12.6,LAR,LB,2520,A.J.,Jimerson,A.J. Jimerson,23504,2517541,,Norfolk State (VA),75.0,230.0,1968-05-12,21.958904109589042,http://www.nfl.com/player/A.J.Jimerson/2517541/profile,Erie,PA,USA,,,,
19900198,1990,8.0,198,12.2,LA,LB,2510,Ray,Savage,Ray Savage,22904,2524955,,Virginia,73.0,245.0,1968-01-03,22.315068493150687,http://www.nfl.com/player/RaySavage/2524955/profile,Hampton,VA,USA,Warwick HS,Washington,DC,USA
19900199,1990,8.0,199,11.8,ARZ,DB,3800,Mickey,Washington,Mickey Washington,77843,2503556,11204.0,Texas A&M,69.0,195.0,1968-07-08,21.802739726027397,http://www.nfl.com/player/MickeyWashington/2503556/profile,Galveston,TX,USA,,,,
19900200,1990,8.0,200,11.4,CHI,RB,810,James,Rouse,James Rouse,72701,2502755,11149.0,Arkansas,72.0,220.0,1966-12-18,23.35890410958904,http://www.nfl.com/player/JamesRouse/2502755/profile,Little Rock,AR,USA,,,,
19900201,1990,8.0,201,11.0,SD,RB,4400,J.J.,Flannigan,J.J. Flannigan,80309,2514119,10988.0,Colorado,72.0,200.0,1968-09-16,21.610958904109587,http://www.nfl.com/player/J.J.Flannigan/2514119/profile,Los Angeles,CA,USA,Pomona HS,Pomona,CA,USA
19900202,1990,8.0,202,10.6,SEA,OT,4600,Bill,Hitchcock,Bill Hitchcock,47906,2516599,11034.0,Purdue,78.0,291.0,1965-08-26,24.671232876712327,http://www.nfl.com/player/BillHitchcock/2516599/profile,Kirkland,,Canada,,,,
19900203,1990,8.0,203,10.2,DET,OC,1540,Roman,Fortin,Roman Fortin,92115,2500686,,San Diego State,77.0,297.0,1967-02-26,23.167123287671235,http://www.nfl.com/player/RomanFortin/2500686/profile,Columbus,OH,USA,Ventura HS,,CA,USA
19900204,1990,8.0,204,9.8,CIN,TE,920,Doug,Wellsandt,Doug Wellsandt,99164,2503593,,Washington State,75.0,248.0,1967-02-09,23.213698630136985,http://www.nfl.com/player/DougWellsandt/2503593/profile,Moses Lake,WA,USA,,,,
19900205,1990,8.0,205,9.4,MIA,WR,2700,Thomas,Woods,Thomas Woods,37998,2529350,11218.0,Tennessee,70.0,174.0,1967-02-21,23.18082191780822,http://www.nfl.com/player/ThomasWoods/2529350/profile,Gallatin,TN,USA,Gallatin HS,Gallatin,TN,USA
19900206,1990,8.0,206,9.0,IND,TE,2200,Ken,Clark,Ken Clark,68588,2511552,10952.0,Nebraska,69.0,201.0,1966-06-11,23.87945205479452,http://www.nfl.com/player/KenClark/2511552/profile,Evergreen,AL,USA,,,,
19900207,1990,8.0,207,8.6,NO,QB,3300,Gerry,Gdowski,Gerry Gdowski,68588,2514732,,Nebraska,72.0,192.0,1967-08-09,22.71780821917808,http://www.nfl.com/player/GerryGdowski/2514732/profile,,,,,,,
19900208,1990,8.0,208,8.2,BUF,LB,610,Marvcus,Patton,Marvcus Patton,90095,2502424,,UCLA,74.0,241.0,1967-05-01,22.991780821917807,http://www.nfl.com/player/MarvcusPatton/2502424/profile,Los Angeles,CA,USA,Leuzinger HS,,CA,USA
19900209,1990,8.0,209,7.8,PIT,DE,3900,Karl,Dunbar,Karl Dunbar,70803,2500483,10974.0,Louisiana State,76.0,275.0,1967-05-18,22.945205479452056,http://www.nfl.com/player/KarlDunbar/2500483/profile,Opelousas,LA,USA,,,,
19900210,1990,8.0,210,7.4,NO,DE,3300,Derrick,Carr,Derrick Carr,43403,2511121,,Bowling Green (OH),77.0,259.0,1967-01-30,23.24109589041096,http://www.nfl.com/player/DerrickCarr/2511121/profile,,,,,,,
19900211,1990,8.0,211,7.0,HO,DB,2100,Brett,Tucker,Brett Tucker,60115,2527647,,Northern Illinois,71.0,194.0,1967-09-06,22.64109589041096,http://www.nfl.com/player/BrettTucker/2527647/profile,,,,,,,
19900212,1990,8.0,212,6.6,CLV,LB,1050,Jock,Jones,Jock Jones,24061,2501497,,Virginia Tech,74.0,228.0,1968-03-13,22.123287671232877,http://www.nfl.com/player/JockJones/2501497/profile,Ashland,VA,USA,,,,
19900213,1990,8.0,213,6.2,IND,DB,2200,Harvey,Wilson,Harvey Wilson,70813,2529117,,Southern (LA),73.0,190.0,1968-12-13,21.36986301369863,http://www.nfl.com/player/HarveyWilson/2529117/profile,Compton,CA,USA,,,,
19900214,1990,8.0,214,5.8,MIN,DE,3000,Craig,Schlichting,Craig Schlichting,82071,2525043,,Wyoming,77.0,257.0,1967-02-20,23.183561643835617,http://www.nfl.com/player/CraigSchlichting/2525043/profile,Minneapolis,MN,USA,Spring Lake Park HS,,MN,USA
19900215,1990,8.0,215,5.4,GB,DB,1800,Roger,Brown,Roger Brown,24061,2510435,10933.0,Virginia Tech,72.0,196.0,1966-12-16,23.364383561643837,http://www.nfl.com/player/RogerBrown/2510435/profile,Baltimore,MD,USA,,,,
19900216,1990,8.0,216,5.0,LA,C,2510,Elbert,Crawford,Elbert Crawford,72701,2500228,,Arkansas,75.0,280.0,1966-06-20,23.854794520547944,http://www.nfl.com/player/ElbertCrawford/2500228/profile,Chicago,IL,USA,,,,
19900217,1990,8.0,217,4.6,PHI,OT,3700,Curt,Dykes,Curt Dykes,97403,2513385,,Oregon,75.0,275.0,1967-12-27,22.334246575342465,http://www.nfl.com/player/CurtDykes/2513385/profile,Hemet,CA,USA,Orange Glen HS,Escondido,CA,USA
19900218,1990,8.0,218,4.2,NYG,OT,3410,Barry,Voorhees,Barry Voorhees,91330,2528016,,Cal State-Northridge,77.0,290.0,1963-12-07,26.39178082191781,http://www.nfl.com/player/BarryVoorhees/2528016/profile,Sidney,NY,USA,Dos Pueblos HS,Goleta,CA,USA
19900219,1990,8.0,219,3.8,DEN,C,1400,Brad,Leggett,Brad Leggett,90089,2501726,11072.0,USC,76.0,270.0,1966-01-16,24.279452054794522,http://www.nfl.com/player/BradLeggett/2501726/profile,Vicksburg,MS,USA,,,,
19900220,1990,8.0,220,3.4,SF,WR,4500,Dwight,Pickens,Dwight Pickens,93740,2523208,11123.0,Frenso State (CA),70.0,170.0,1966-05-18,23.945205479452056,http://www.nfl.com/player/DwightPickens/2523208/profile,Los Angeles,CA,USA,George Washington Prep,Westmont,CA,USA
19900221,1990,9.0,221,3.0,DAL,DB,1200,Kenneth,Gant,Kenneth Gant,31705,2500755,,Albany State (GA),71.0,215.0,1967-04-18,23.027397260273972,http://www.nfl.com/player/KennethGant/2500755/profile,Bartow,FL,USA,,,,
