passDefId,playId,teamId,playerId,passDefPosition,passDefNull
6522232,6037615,2520,20060007,S,0
6522233,6037630,2200,20100528,DB,0
6522234,6037635,2520,20030245,CB,0
6522235,6037659,2520,20100008,LB,0
6522236,6037680,2200,20050173,LB,0
6522237,6037711,2310,20080140,CB,0
6522238,6037713,2310,20050015,LB,0
6522239,6037736,2310,20020057,S,0
6522240,6037741,2520,20030245,CB,1
6522241,6037767,2310,20080035,CB,0
6522242,6037783,2310,20020057,S,0
6522243,6037786,2520,20100215,CB,0
6522244,6037788,2520,20050038,CB,1
6522245,6037790,2520,20090047,S,0
6522246,6037797,2310,20020057,S,0
6522247,6037801,2520,20030245,CB,0
6522248,6037849,2310,20080035,CB,0
6522249,6037850,2310,20100050,CB,0
6522250,6037865,2310,20100005,S,1
6522251,6037882,2310,20090102,S/CB,1
6522252,6037893,2520,20060013,LB,0
6522253,6037940,2520,20100008,LB,0
6522254,6037944,2700,20030213,S,0
6522255,6037970,2520,20100251,S,0
6522256,6037977,2520,20080100,S,0
6522257,6037989,2700,20100040,LB,0
6522258,6038014,2700,20090165,S,0
6522259,6038025,2700,20040510,CB,0
6522260,6038060,2700,20040510,CB,0
6522261,6038068,2520,20030031,CB,0
6522262,6038099,4400,20040098,OLB,0
6522263,6038119,4400,20080027,CB,0
6522264,6038168,2520,20010006,DT,0
6522265,6038239,2520,20050038,CB,0
6522266,6038241,2520,20090047,S,0
6522267,6038245,2520,20050989,S,0
6522268,6038269,2520,20030245,CB,0
6522269,6038290,2520,20100251,S,0
6522270,6038303,2520,20090047,S,0
6522271,6038326,2520,20100215,CB,0
6522272,6038438,4600,20030686,DT,0
6522273,6038488,2520,20030031,CB,0
6522274,6038493,4600,20080251,CB,0
6522275,6038497,2520,20100215,CB,0
6522276,6038506,2520,20050038,CB,0
6522277,6038511,4600,20030686,DT,0
6522278,6038515,4600,20070161,LB,0
6522279,6038521,2520,20050038,CB,1
6522280,6038530,4600,20030011,CB,0
6522281,6038534,2520,20090047,S,0
6522282,6038547,2520,20100008,LB,0
6522283,6038548,2520,20060007,S,1
6522284,6038552,2520,20050038,CB,0
6522285,6038574,2520,20060007,S,0
6522286,6038615,2520,20080100,S,0
6522287,6038617,2520,20060007,S,0
6522288,6038629,2520,20030031,CB,1
6522289,6038631,2520,20050038,CB,0
6522290,6038668,2520,20050038,CB,0
6522291,6038670,2520,20060007,S,0
6522292,6038678,4500,20010021,CB,1
6522293,6038691,2520,20100138,CB,0
6522294,6038694,2520,20010184,DT,0
6522295,6038711,2520,20010184,DT,0
6522296,6038712,2520,20060038,LB,0
6522297,6038745,4500,20080075,S,0
6522298,6038776,2510,20090066,CB,0
6522299,6038779,2510,20090066,CB,0
6522300,6038828,2510,20050476,S,0
6522301,6038838,2510,20090066,CB,0
6522302,6038841,2520,20080052,LB,1
6522303,6038844,2520,20060038,LB,0
6522304,6038884,2520,20060007,S,1
6522305,6038885,2520,20050038,CB,0
6522306,6038889,2510,20050050,CB,0
6522307,6038891,2520,20050038,CB,0
6522308,6038902,2510,20070239,DE,0
6522309,6038934,3700,20030120,CB,0
6522310,6038978,200,20050059,DT,0
6522311,6038992,3700,20030120,CB,0
6522312,6039000,200,20090055,S,0
6522313,6039012,200,20060758,CB,0
6522314,6039020,3700,20030120,CB,0
6522315,6039022,3700,20030663,CB,0
6522316,6039035,3700,20030537,S,0
6522317,6039037,3700,20070087,LB,0
6522318,6039050,3700,20050084,CB,0
6522319,6039051,3700,20080047,DT,0
6522320,6039066,3700,20050795,CB,0
6522321,6039104,1200,20050224,NT,0
6522322,6039168,1200,20050157,S,0
6522323,6039176,1200,20030005,CB,0
6522324,6039189,1200,20080143,CB,0
6522325,6039213,3700,20060014,DT,0
6522326,6039218,3700,20080452,S,0
6522327,6039228,3700,20100121,LB,0
6522328,6039249,1200,20060680,DE,0
6522329,6039251,1200,20030005,CB,0
6522330,6039271,3700,20030537,S,0
6522331,6039278,1800,20060724,CB,0
6522332,6039299,1800,20060724,CB,0
6522333,6039306,1800,20060724,CB,0
6522334,6039324,1800,20090026,LB,0
6522335,6039344,3700,20030120,CB,0
6522336,6039361,1800,19980004,CB,0
6522337,6039386,1800,20030029,LB,0
6522338,6039393,3700,20100037,S,0
6522339,6039401,1800,20050051,S,0
6522340,6039437,1800,20100592,CB,0
6522341,6039479,1800,20090009,NT,0
6522342,6039524,3700,20030120,CB,0
6522343,6039570,1800,20060724,CB,0
6522344,6039603,2120,20060054,SS,0
6522345,6039636,2120,20090112,CB,0
6522346,6039644,3700,20080047,DT,0
6522347,6039674,2120,20060016,CB,0
6522348,6039675,3700,20030537,S,0
6522349,6039679,3700,20060009,LB,0
6522350,6039722,3700,20030537,S,0
6522351,6039745,3700,20030120,CB,0
6522352,6039761,2200,20080536,DT,0
6522353,6039771,3700,20010474,DE,0
6522354,6039781,3700,20030663,CB,1
6522355,6039786,2200,19980117,DB,0
6522356,6039817,3700,20030537,S,0
6522357,6039824,3700,20070087,LB,0
6522358,6039825,3700,20050795,CB,0
6522359,6039829,2200,20050060,DB,0
6522360,6039861,2200,20030481,LB,1
6522361,6039871,3700,20070087,LB,0
6522362,6039881,2200,20080093,LB,0
6522363,6039916,3700,20030120,CB,0
6522364,6039925,2250,20070061,S,0
6522365,6039926,2250,20070048,LB,0
6522366,6039929,3700,20060014,DT,0
6522367,6039937,2250,20050102,S,0
6522368,6039942,2250,20070021,S,0
6522369,6039949,3700,20030120,CB,0
6522370,6039959,2250,20050087,CB,0
6522371,6039967,3700,20100244,S,0
6522372,6040002,2250,20070173,DB,0
6522373,6040003,3700,20060168,LB,0
6522374,6040010,3700,20100727,DT,0
6522375,6040068,2250,20100143,DE,0
6522376,6040096,3700,20060063,DE,0
6522377,6040119,3700,20030120,CB,0
6522378,6040120,3700,20100220,LB,0
6522379,6040126,3000,20080497,S,0
6522380,6040138,3000,20080497,S,0
6522381,6040154,3700,20050795,CB,0
6522382,6040176,3700,20030120,CB,0
6522383,6040182,3000,20090086,CB,0
6522384,6040202,3000,20060127,DE,0
6522385,6040217,3000,20030207,CB,0
6522386,6040219,3000,20080497,S,0
6522387,6040262,3410,20080063,CB,0
6522388,6040297,3700,20100037,S,0
6522389,6040304,3700,20030663,CB,0
6522390,6040312,3700,20030120,CB,0
6522391,6040322,3700,20070087,LB,0
6522392,6040329,3410,20080063,CB,0
6522393,6040375,3410,20080031,S,0
6522394,6040380,3700,20030537,S,0
6522395,6040396,3700,20030120,CB,0
6522396,6040409,3700,20070087,LB,0
6522397,6040450,3700,20100086,DE,0
6522398,6040455,3430,20090518,S,0
6522399,6040466,3430,20100491,CB,0
6522400,6040489,3430,20100491,CB,0
6522401,6040517,3430,20090518,S,0
6522402,6040519,3430,20100491,CB,0
6522403,6040535,3430,20070440,CB,0
6522404,6040560,3700,20100243,DT,0
6522405,6040572,3430,20100491,CB,1
6522406,6040626,5110,20020015,DL,0
6522407,6040654,3700,20100037,S,0
6522408,6040657,5110,20080180,S,0
6522409,6040664,3700,20050084,CB,0
6522410,6040724,5110,20050009,CB,0
6522411,6040730,5110,20060035,LB,0
6522412,6040733,5110,20040008,CB,0
6522413,6040747,3900,20070046,LB,1
6522414,6040765,3900,20030125,CB,0
6522415,6040791,200,19990036,LB,0
6522416,6040801,200,20000013,DE,0
6522417,6040843,3900,20050062,CB,0
6522418,6040851,3900,20070170,CB,0
6522419,6040854,200,20090090,CB,0
6522420,6040860,200,20050128,DE,0
6522421,6040884,3900,20030016,S,0
6522422,6040915,3900,20030125,CB,0
6522423,6040919,325,20050435,CB,1
6522424,6040929,3900,20020525,S,0
6522425,6040944,325,19960026,ILB,0
6522426,6041001,3900,20030125,CB,0
6522427,6041002,325,20080660,LB,0
6522428,6041009,3900,19970008,LB,0
6522429,6041016,325,20090088,CB,1
6522430,6041018,325,20090088,CB,0
6522431,6041019,325,20090057,DE,0
6522432,6041036,3900,20070170,CB,0
6522433,6041037,3900,20070170,CB,0
6522434,6041050,325,19960026,ILB,0
6522435,6041057,3900,19970008,LB,0
6522436,6041058,3900,20020525,S,0
6522437,6041084,3900,20030125,CB,0
6522438,6041105,325,20060423,NT,0
6522439,6041124,325,20060012,DT,0
6522440,6041144,3900,20020452,LB,0
6522441,6041149,325,20070055,CB,0
6522442,6041152,325,20060146,S,0
6522443,6041155,3900,20020525,S,0
6522444,6041179,3900,20030125,CB,0
6522445,6041197,325,20070055,CB,0
6522446,6041207,3900,20070170,CB,0
6522447,6041240,3900,20040093,LB,0
6522448,6041254,3900,20100166,LB,0
6522449,6041267,3900,20090096,CB,0
6522450,6041311,3900,20080194,S,0
6522451,6041317,3900,20060458,CB,0
6522452,6041335,3900,20100164,CB,0
6522453,6041355,3900,20090096,CB,0
6522454,6041359,3900,20050062,CB,0
6522455,6041379,750,20080067,S,0
6522456,6041396,3900,20050062,CB,0
6522457,6041428,3900,20030125,CB,0
6522458,6041461,750,20080067,S,1
6522459,6041468,3900,20020242,DE,0
6522460,6041478,3900,20020452,LB,0
6522461,6041482,3900,20070046,LB,0
6522462,6041490,3900,20080194,S,0
6522463,6041542,920,20100054,DE,0
6522464,6041553,3900,20020525,S,0
6522465,6041561,920,20070084,CB,0
6522466,6041564,3900,20030016,S,0
6522467,6041579,920,20070018,CB,0
6522468,6041582,920,20100054,DE,0
6522469,6041583,920,20060142,LB,0
6522470,6041600,3900,20020242,DE,0
6522471,6041614,920,20100054,DE,0
6522472,6041625,3900,20070046,LB,0
6522473,6041633,3900,20070015,LB,0
6522474,6041643,3900,20070170,CB,0
6522475,6041653,3900,20030016,S,0
6522476,6041667,3900,20020525,S,0
6522477,6041676,1050,20100007,DB,0
6522478,6041703,3900,20030125,CB,0
6522479,6041717,3900,20020452,LB,0
6522480,6041732,1050,20070053,DB,0
6522481,6041748,1050,20050743,DB,0
6522482,6041767,3900,20070046,LB,0
6522483,6041799,3900,20080194,S,0
6522484,6041808,3900,20050062,CB,0
6522485,6041824,1540,20010034,DE,0
6522486,6041829,3900,20020525,S,0
6522487,6041842,3900,20090096,CB,0
6522488,6041845,3900,20090168,CB,0
6522489,6041856,1540,20070041,CB,0
6522490,6041867,3900,20040093,LB,0
6522491,6041895,1540,20050156,CB,0
6522492,6041939,3900,20100164,CB,0
6522493,6041958,3200,20080400,LB,0
6522494,6041959,3200,20080598,CB,0
6522495,6042004,3900,20050062,CB,0
6522496,6042007,3900,20070015,LB,0
6522497,6042029,3200,20100027,CB,0
6522498,6042042,3200,20100113,TE,0
6522499,6042101,3200,20090034,S,0
6522500,6042154,3430,20050034,S,0
6522501,6042175,3430,20050034,S,0
6522502,6042182,3430,20020542,LB,0
6522503,6042196,3900,20020242,DE,0
6522504,6042275,3900,20020242,DE,0
6522505,6042281,3900,20080194,S,0
6522506,6042286,3430,20070014,CB,0
6522507,6042290,3430,20080113,CB,0
6522508,6042297,3430,20070440,CB,0
6522509,6042318,3900,20010019,DT,0
6522510,6042326,3900,20070015,LB,0
6522511,6042332,3430,20060097,S,0
6522512,6042333,3430,20070047,LB,1
6522513,6042337,3430,20020022,LB,0
6522514,6042343,3430,20070014,CB,0
6522515,6042349,3430,20060097,S,0
6522516,6042354,3900,20020242,DE,0
6522517,6042373,3900,20070015,LB,1
6522518,6042396,3430,20050034,S,0
6522519,6042426,3900,20070046,LB,0
6522520,6042470,3900,19970008,LB,0
6522521,6042473,3900,20070170,CB,0
6522522,6042501,2520,20030245,CB,0
6522523,6042504,3900,20030125,CB,0
6522524,6042505,3900,20070015,LB,0
6522525,6042507,2520,20040673,DT,0
6522526,6042544,3900,20020452,LB,0
6522527,6042552,3900,20030125,CB,1
6522528,6042562,2520,20060007,S,0
6522529,6042573,3900,20030016,S,0
6522530,6042583,3900,20030016,S,0
6522531,6042610,3900,20040093,LB,0
6522532,6042625,4400,20050042,ILB,0
6522533,6042632,4400,20060419,SS,0
6522534,6042643,4400,20020005,CB,0
6522535,6042684,4400,20080027,CB,0
6522536,6042686,4400,20040098,OLB,0
6522537,6042706,3800,20000443,LB,0
6522538,6042710,4400,20020005,CB,0
6522539,6042741,4400,20020005,CB,0
6522540,6042755,4400,20040098,OLB,0
6522541,6042768,810,20030035,CB,0
6522542,6042802,4400,20000253,DE,0
6522543,6042822,810,20060159,DE,0
6522544,6042840,4400,20090148,CB,0
6522545,6042844,4400,20070760,FS,0
6522546,6042860,810,20090444,LB,0
6522547,6042883,810,20090190,S,0
6522548,6042898,4400,20090148,CB,0
6522549,6042900,4400,20070502,SS,0
6522550,6042914,4400,20100713,LB,0
6522551,6042932,1200,20030005,CB,0
6522552,6042938,4400,20070037,FS,0
6522553,6042942,1200,19980012,LB,0
6522554,6043032,1200,20100126,LB,0
6522555,6043051,1200,20060418,CB,0
6522556,6043065,4400,20040110,CB,0
6522557,6043074,1200,20060418,CB,0
6522558,6043095,4400,20080027,CB,0
6522559,6043104,1400,20100465,LB,0
6522560,6043120,4400,20070037,FS,0
6522561,6043121,4400,20080027,CB,0
6522562,6043147,1400,19990007,CB,0
6522563,6043162,4400,20080027,CB,0
6522564,6043209,4400,20030563,ILB,0
6522565,6043256,4400,20080027,CB,0
6522566,6043277,2250,20070145,CB,0
6522567,6043280,4400,20040098,OLB,0
6522568,6043290,4400,20070240,ILB,0
6522569,6043293,2250,20090245,S,0
6522570,6043295,4400,20070240,ILB,0
6522571,6043323,4400,20080027,CB,0
6522572,6043352,4400,20050042,ILB,0
6522573,6043366,4400,20080027,CB,0
6522574,6043376,4400,20070564,OLB,0
6522575,6043473,2310,20100005,S,0
6522576,6043482,2310,20100005,S,0
6522577,6043495,4400,20020005,CB,0
6522578,6043503,4400,20080027,CB,0
6522579,6043504,4400,20070134,LB,0
6522580,6043519,4400,20020005,CB,0
6522581,6043520,4400,20080027,CB,0
6522582,6043547,4400,20020005,CB,0
6522583,6043604,3200,20100027,CB,0
6522584,6043608,4400,20080027,CB,0
6522585,6043666,4400,20070760,FS,0
6522586,6043689,3200,20050133,S,0
6522587,6043698,3200,20080598,CB,0
6522588,6043724,2520,20060007,S,0
6522589,6043814,2520,20100251,S,0
6522590,6043821,4400,20080027,CB,0
6522591,6043844,2520,20050038,CB,0
6522592,6043879,4400,20070564,OLB,0
6522593,6043944,4500,20070011,LB,0
6522594,6043976,4400,20060419,SS,0
6522595,6044007,2100,20080054,DT,0
6522596,6044012,4400,20070037,FS,0
6522597,6044021,2100,20090130,LB,0
6522598,6044041,4400,20020005,CB,0
6522599,6044087,2100,20090203,CB,0
6522600,6044090,4400,20040098,OLB,0
6522601,6044095,2100,20060116,LB,0
6522602,6044109,4400,20080027,CB,0
6522603,6044110,4400,20070760,FS,0
6522604,6044114,2100,20070019,S,1
6522605,6044177,3800,20000137,LB,0
6522606,6044196,4600,20100014,FS,0
6522607,6044211,4600,20080419,CB,0
6522608,6044219,4600,20100111,CB,0
6522609,6044253,4600,19960036,S,0
6522610,6044254,4600,20100111,CB,0
6522611,6044255,4600,20080419,CB,0
6522612,6044285,3800,20090131,CB,0
6522613,6044293,3800,20090095,S,0
6522614,6044297,3800,20080016,CB,0
6522615,6044305,4600,20100014,FS,0
6522616,6044318,3800,20010064,SS,0
6522617,6044323,4600,20040559,SS,0
6522618,6044328,4600,20040559,SS,0
6522619,6044344,4600,20030011,CB,0
6522620,6044397,4600,20060031,CB,0
6522621,6044406,4600,20040559,SS,0
6522622,6044442,200,20060758,CB,0
6522623,6044447,200,20060758,CB,0
6522624,6044461,200,20060758,CB,0
6522625,6044469,200,20060758,CB,0
6522626,6044474,4600,20080251,CB,0
6522627,6044483,200,20090055,S,0
6522628,6044511,200,20060758,CB,0
6522629,6044521,4600,20030589,DE,0
6522630,6044539,4600,20050045,LB,0
6522631,6044542,750,20060058,RB,0
6522632,6044579,750,20080067,S,0
6522633,6044594,750,20090059,S,0
6522634,6044595,750,20090216,CB,0
6522635,6044603,750,20090216,CB,0
6522636,6044614,4600,20050045,LB,0
6522637,6044621,4600,20040559,SS,0
6522638,6044633,750,20090069,LB,0
6522639,6044675,4600,20060031,CB,0
6522640,6044682,4600,20030589,DE,0
6522641,6044691,4600,20080121,DE,0
6522642,6044703,4600,20030011,CB,0
6522643,6044741,1800,20060158,S,0
6522644,6044749,4600,20030011,CB,0
6522645,6044771,4600,20080419,CB,0
6522646,6044811,1800,20060115,S,0
6522647,6044812,1800,20060627,TE,0
6522648,6044819,4600,20080419,CB,0
6522649,6044845,1800,20100592,CB,0
6522650,6044865,2310,20080140,CB,0
6522651,6044876,2310,20090695,CB,0
6522652,6044924,2310,20100136,S,0
6522653,6044943,4600,20070085,DT,0
6522654,6044951,2310,20050104,CB,0
6522655,6044959,2310,20100050,CB,0
6522656,6044963,2310,20080626,DE,0
6522657,6044988,2310,20050104,CB,0
6522658,6044991,4600,20060031,CB,0
6522659,6045009,2310,20050015,LB,0
6522660,6045032,3300,20040663,CB,0
6522661,6045076,4600,20080543,LB,0
6522662,6045095,3300,20100032,CB,0
6522663,6045115,4600,20070161,LB,0
6522664,6045120,3300,20020104,DE,0
6522665,6045131,4600,20100014,FS,0
6522666,6045153,4600,20030686,DT,0
6522667,6045154,4600,20050045,LB,0
6522668,6045168,3300,20040663,CB,0
6522669,6045191,4600,20100133,SS,0
6522670,6045203,4600,20030589,DE,0
6522671,6045214,3410,20080063,CB,0
6522672,6045254,3410,20080063,CB,0
6522673,6045265,4600,20050045,LB,0
6522674,6045277,3410,20050043,CB,0
6522675,6045279,4600,20030011,CB,0
6522676,6045302,4600,20060031,CB,0
6522677,6045327,4600,20060031,CB,0
6522678,6045333,4600,20100133,SS,0
6522679,6045377,4400,20020005,CB,0
6522680,6045389,4600,20060031,CB,0
6522681,6045395,4400,20030090,CB,0
6522682,6045408,4400,20020005,CB,0
6522683,6045415,4600,20060031,CB,0
6522684,6045469,4600,20030686,DT,0
6522685,6045484,4600,20100111,CB,0
6522686,6045493,4600,20100014,FS,0
6522687,6045524,4600,20080419,CB,0
6522688,6045536,4600,20080419,CB,0
6522689,6045537,4600,20100014,FS,0
6522690,6045540,4500,20010021,CB,0
6522691,6045567,4600,20060031,CB,0
6522692,6045600,4600,20040559,SS,0
6522693,6045612,4600,20030011,CB,0
6522694,6045616,4600,20080543,LB,0
6522695,6045636,4600,20030011,CB,0
6522696,6045659,4600,19960036,S,0
6522697,6045687,4600,20030011,CB,0
6522698,6045715,4600,20040559,SS,0
6522699,6045722,4600,20040189,DT,0
6522700,6045723,4600,20090004,LB,0
6522701,6045811,4600,20020238,DE,0
6522702,6045823,4600,20060031,CB,0
6522703,6045830,4600,20070161,LB,0
6522704,6045848,4600,20040559,SS,0
6522705,6045867,2100,20090094,CB,0
6522706,6045872,2100,20060116,LB,0
6522707,6045876,4600,20070055,CB,0
6522708,6045889,2100,20060116,LB,0
6522709,6045891,2100,20080054,DT,0
6522710,6045915,2100,20090203,CB,0
6522711,6045922,2100,20090094,CB,0
6522712,6045924,4600,20070161,LB,0
6522713,6045928,2100,20090203,CB,0
6522714,6045978,4600,20090482,CB,0
6522715,6045993,2100,20100104,CB,0
6522716,6045996,4600,20090482,CB,0
6522717,6046013,4600,20100133,SS,0
6522718,6046027,4500,20040058,CB,0
6522719,6046066,4500,20010021,CB,0
6522720,6046077,3800,20080016,CB,0
6522721,6046090,3800,20000443,LB,0
6522722,6046095,3800,20010064,SS,0
6522723,6046101,3800,20070033,DT,0
6522724,6046115,3800,20000443,LB,0
6522725,6046122,4500,20070097,DT,0
6522726,6046130,4500,20070147,CB,0
6522727,6046136,3800,20070666,CB,0
6522728,6046144,4500,20010021,CB,0
6522729,6046147,4500,20070147,CB,0
6522730,6046150,3800,20010064,SS,0
6522731,6046177,4500,20070147,CB,0
6522732,6046188,4500,20090244,DT,0
6522733,6046193,4500,20070147,CB,0
6522734,6046204,4500,20060022,LB,0
6522735,6046236,1400,20040017,LB,0
6522736,6046259,4500,20040058,CB,0
6522737,6046302,4500,20040104,DT,0
6522738,6046350,4500,20010078,DB,0
6522739,6046353,4500,20040058,CB,0
6522740,6046406,4500,20030112,LB,0
6522741,6046427,4500,20100224,CB,0
6522742,6046448,4500,20100224,CB,0
6522743,6046458,3000,20080043,S,0
6522744,6046473,3000,20070988,LB,0
6522745,6046476,4500,20100542,LB,0
6522746,6046482,3000,20100678,CB,0
6522747,6046488,4500,20100049,S,0
6522748,6046494,4500,20100224,CB,0
6522749,6046537,3300,20060043,S,0
6522750,6046559,4500,20030146,NT,0
6522751,6046600,4500,20060022,LB,0
6522752,6046618,4500,20080075,S,0
6522753,6046626,3300,20080413,LB,0
6522754,6046634,3300,20040018,DE,0
6522755,6046651,3300,20070220,LB,0
6522756,6046660,4500,20080075,S,0
6522757,6046689,2520,20100008,LB,0
6522758,6046709,4500,20060022,LB,0
6522759,6046719,4500,20010505,DT,0
6522760,6046724,2520,20030031,CB,0
6522761,6046732,2520,20010006,DT,0
6522762,6046791,4500,20100049,S,0
6522763,6046796,4500,20070011,LB,0
6522764,6046805,4500,20040058,CB,0
6522765,6046817,4500,19980013,LB,0
6522766,6046870,3700,20050795,CB,0
6522767,6046873,4500,20010021,CB,0
6522768,6046877,3700,20030537,S,0
6522769,6046890,3700,20100037,S,0
6522770,6046894,3700,20010474,DE,0
6522771,6046909,4500,20010021,CB,0
6522772,6046924,4500,20070126,S,0
6522773,6046938,4500,20070011,LB,0
6522774,6046952,4500,20060772,LB,0
6522775,6046967,4500,19980013,LB,0
6522776,6046982,4500,20070126,S,0
6522777,6046986,3700,20100037,S,0
6522778,6046988,3700,20100105,CB,0
6522779,6047003,4400,20080027,CB,1
6522780,6047022,4500,20040042,LB,0
6522781,6047026,4500,20060022,LB,0
6522782,6047037,4500,20100049,S,0
6522783,6047046,4400,20090148,CB,0
6522784,6047060,4400,20100110,SS,0
6522785,6047062,4500,20100540,CB,0
6522786,6047085,4400,20090148,CB,0
6522787,6047090,4400,20070123,CB,0
6522788,6047111,4400,20100712,LB,0
6522789,6047127,4500,20080088,LB,0
6522790,6047146,4500,20090244,DT,0
6522791,6047148,4500,20100540,CB,0
6522792,6047185,4600,20020238,DE,0
6522793,6047189,4500,19980013,LB,0
6522794,6047192,4500,20060022,LB,0
6522795,6047218,4500,20040058,CB,0
6522796,6047226,4500,20080075,S,0
6522797,6047233,4500,20070126,S,0
6522798,6047244,4500,20010021,CB,0
6522799,6047290,4600,20050045,LB,0
6522800,6047326,4500,20010021,CB,1
6522801,6047351,2510,20080002,DE,0
6522802,6047353,2510,20000055,DT,0
6522803,6047400,4500,20010021,CB,1
6522804,6047405,2510,20100441,DT,0
6522805,6047422,2510,20070239,DE,0
6522806,6047442,2510,20070611,S,0
6522807,6047443,2510,20070611,S,0
6522808,6047473,4500,20040042,LB,0
6522809,6047477,4500,19980013,LB,0
6522810,6047516,4500,20100173,RB,0
6522811,6047521,4900,20040059,S,0
6522812,6047565,4900,20100217,LB,0
6522813,6047571,4500,20080075,S,0
6522814,6047579,4500,20040058,CB,0
6522815,6047598,4900,20100003,DT,0
6522816,6047606,4900,19970066,CB,0
6522817,6047634,4900,20080020,CB,0
6522818,6047636,4900,20050036,LB,0
6522819,6047660,3800,20010064,SS,0
6522820,6047690,2510,20060753,CB,0
6522821,6047725,3800,20080050,DE,0
6522822,6047760,2510,20050050,CB,0
6522823,6047770,2510,20000517,DE,0
6522824,6047804,3800,20080016,CB,0
6522825,6047807,3800,20050123,FS,0
6522826,6047819,3800,20010064,SS,0
6522827,6047823,200,20060758,CB,0
6522828,6047830,2510,20000055,DT,0
6522829,6047881,200,19990036,LB,0
6522830,6047896,2510,20090066,CB,0
6522831,6047915,2510,20050066,S,0
6522832,6047916,2510,20080101,CB,0
6522833,6047920,200,20060758,CB,0
6522834,6047949,2510,20100065,CB,0
6522835,6047963,200,20090055,S,0
6522836,6047969,200,20060758,CB,0
6522837,6047979,200,20090024,DT,0
6522838,6047981,200,20090055,S,0
6522839,6048023,325,20080229,CB,0
6522840,6048049,2510,20060753,CB,0
6522841,6048058,2510,20100226,DE,0
6522842,6048061,2510,20100254,LB,0
6522843,6048082,2510,20060018,LB,0
6522844,6048124,2510,20100211,DB,0
6522845,6048143,2510,20060504,CB,0
6522846,6048150,2510,20090035,LB,0
6522847,6048195,750,20040028,CB,0
6522848,6048240,2510,20050066,S,0
6522849,6048262,2510,20050050,CB,0
6522850,6048263,2510,20050476,S,0
6522851,6048274,2510,20000055,DT,0
6522852,6048277,2510,20050050,CB,0
6522853,6048296,2510,20050066,S,0
6522854,6048318,2510,20090035,LB,0
6522855,6048319,2510,20080228,LB,0
6522856,6048323,2310,20050015,LB,0
6522857,6048332,2510,20060753,CB,0
6522858,6048334,2310,20080035,CB,0
6522859,6048360,2310,20050015,LB,0
6522860,6048362,2310,20100005,S,0
6522861,6048374,2510,20080228,LB,0
6522862,6048381,2310,20050015,LB,0
6522863,6048386,2510,20100447,S,0
6522864,6048425,2510,20100441,DT,0
6522865,6048430,2310,20080140,CB,0
6522866,6048439,2310,20060020,LB,0
6522867,6048443,2310,20050015,LB,0
6522868,6048444,2310,20080140,CB,0
6522869,6048473,2310,20100136,S,0
6522870,6048476,2510,20090066,CB,0
6522871,6048479,2310,20100136,S,0
6522872,6048488,2510,20060504,CB,0
6522873,6048489,2510,20000055,DT,0
6522874,6048494,3000,20040056,S,0
6522875,6048500,2510,20000098,LB,0
6522876,6048504,3000,20080497,S,0
6522877,6048512,2510,20080214,LB,0
6522878,6048528,2510,20100065,CB,0
6522879,6048552,3000,20100034,CB,0
6522880,6048553,3000,20080152,DT,0
6522881,6048564,2510,20080214,LB,0
6522882,6048566,3000,20060532,DE,0
6522883,6048572,2510,20070167,S,0
6522884,6048577,2510,20100671,DB,0
6522885,6048617,2510,20100211,DB,0
6522886,6048619,2510,20100211,DB,0
6522887,6048631,2510,20100447,S,0
6522888,6048680,4400,20030563,ILB,0
6522889,6048688,2510,20050066,S,0
6522890,6048705,4400,20070037,FS,0
6522891,6048706,4400,20050042,ILB,0
6522892,6048740,2510,20080101,CB,0
6522893,6048747,4400,20040098,OLB,0
6522894,6048774,4400,20030090,CB,0
6522895,6048778,2510,20100065,CB,0
6522896,6048800,4400,20030563,ILB,0
6522897,6048837,2510,20050050,CB,0
6522898,6048847,4600,20080543,LB,0
6522899,6048889,2510,20100189,DE,0
6522900,6048891,4600,20100014,FS,0
6522901,6048897,2510,20080214,LB,0
6522902,6048911,2510,20000055,DT,0
6522903,6048938,2510,20090066,CB,0
6522904,6048944,4600,20070085,DT,0
6522905,6048998,4500,20080075,S,1
6522906,6049069,2510,20000055,DT,0
6522907,6049079,2510,20050066,S,0
6522908,6049085,4500,19980013,LB,0
6522909,6049106,2510,20070611,S,0
6522910,6049138,2510,20070611,S,0
6522911,6049160,5110,20070013,DL,0
6522912,6049182,5110,20080180,S,0
6522913,6049188,2510,20090035,LB,0
6522914,6049192,5110,20050009,CB,0
6522915,6049197,2510,20050700,DT,0
6522916,6049199,2510,20050066,S,0
6522917,6049257,5110,20080180,S,0
6522918,6049258,5110,20050645,LB,0
6522919,6049261,5110,20020017,CB,0
6522920,6049310,2510,20050700,DT,0
6522921,6049311,2510,20090066,CB,0
6522922,6049336,4900,20080020,CB,0
6522923,6049373,4900,19970066,CB,0
6522924,6049378,4900,20090217,CB,0
6522925,6049384,4900,20080175,LB,0
6522926,6049401,4900,20040059,S,0
6522927,6049407,200,20060758,CB,0
6522928,6049418,200,20040010,CB,0
6522929,6049429,200,20040010,CB,0
6522930,6049433,200,20060758,CB,0
6522931,6049456,4900,20080177,S,0
6522932,6049466,200,20060758,CB,0
6522933,6049486,200,20060758,CB,0
6522934,6049490,200,20060758,CB,0
6522935,6049492,200,20060758,CB,0
6522936,6049545,4900,19970066,CB,0
6522937,6049549,4900,20100003,DT,0
6522938,6049570,750,20070025,LB,1
