penaltyId,playId,teamId,playerId,penaltyPosition,penaltyDescrip,penaltyYds,penaltyResult
3701962.0,3026649.0,2700.0,20010605.0,QB,Delay of Game,5.0,enforced
3701963.0,3026655.0,2700.0,20040174.0,OG/OC,Ineligible Downfield Pass,5.0,enforced
3701964.0,3026659.0,2700.0,20070481.0,LB,Ineligible Downfield Kick,4.0,enforced
3701965.0,3026675.0,2700.0,20050104.0,CB,Defensive Holding,5.0,enforced
3701966.0,3026676.0,610.0,20050055.0,WR,False Start,5.0,enforced
3701967.0,3026725.0,2700.0,20050745.0,WR,Offensive Holding,10.0,enforced
3701968.0,3026728.0,2700.0,19990021.0,OT,False Start,5.0,enforced
3701969.0,3026769.0,2700.0,20070478.0,S,Face Mask (15 Yards),15.0,enforced
3701970.0,3026775.0,2700.0,19980119.0,S,Defensive Pass Interference,15.0,enforced
3701971.0,3026843.0,2700.0,20040019.0,OT,False Start,5.0,enforced
3701972.0,3026849.0,920.0,19960009.0,OT,False Start,5.0,enforced
3701973.0,3026859.0,920.0,20040100.0,OC,False Start,5.0,enforced
3701974.0,3026890.0,2700.0,20040222.0,LB,Unnecessary Roughness,15.0,enforced
3701975.0,3026894.0,2700.0,19980119.0,S,Illegal Contact,5.0,enforced
3701976.0,3026915.0,920.0,20010204.0,WR,Illegal Bat,10.0,enforced
3701977.0,3026918.0,2700.0,20040222.0,LB,Unnecessary Roughness,15.0,enforced
3701978.0,3026938.0,2700.0,19970073.0,DE,Defensive Offside,5.0,enforced
3701979.0,3026944.0,2700.0,19990073.0,LB,Personal Foul,10.0,enforced
3701980.0,3026959.0,1200.0,20010002.0,OL,Offensive Holding,10.0,enforced
3701982.0,3026969.0,1200.0,19960089.0,WR,Delay of Game,5.0,enforced
3701983.0,3026976.0,1200.0,19980038.0,OT,False Start,5.0,enforced
3701985.0,3027018.0,2700.0,20030152.0,CB,False Start,5.0,enforced
3701987.0,3027023.0,2700.0,20050104.0,CB,Defensive Pass Interference,12.0,enforced
3701988.0,3027042.0,1200.0,19980038.0,OT,False Start,5.0,enforced
3701989.0,3027045.0,1200.0,20060679.0,WR,Offensive Pass Interference,10.0,enforced
3701990.0,3027046.0,1200.0,20020029.0,OL,False Start,5.0,enforced
3701991.0,3027050.0,2700.0,20010052.0,WR,False Start,5.0,enforced
3701992.0,3027055.0,1200.0,20030069.0,TE,Illegal Crackback,12.0,enforced
3701993.0,3027065.0,1200.0,19960089.0,WR,Unsportsmanlike Conduct,15.0,enforced
3701994.0,3027070.0,1200.0,20040223.0,CB,Defensive Pass Interference,14.0,enforced
3701995.0,3027098.0,2250.0,20030173.0,OT,False Start,5.0,enforced
3701996.0,3027102.0,2700.0,20070060.0,OC/OG,Offensive Holding,10.0,enforced
3701997.0,3027118.0,2700.0,19930222.0,QB,Illegal Forward Pass,5.0,enforced
3701998.0,3027121.0,2250.0,20050052.0,OT,Offensive Holding,10.0,enforced
3701999.0,3027123.0,2700.0,19980019.0,DT,Roughing the Passer,15.0,enforced
3702000.0,3027142.0,2250.0,20050227.0,DE,Defensive Offside,5.0,enforced
3702001.0,3027147.0,2250.0,20030072.0,OG,False Start,5.0,enforced
3702002.0,3027163.0,2250.0,20060469.0,S,Face Mask (15 Yards),12.0,enforced
3702003.0,3027195.0,2250.0,20010440.0,WR,False Start,5.0,enforced
3702004.0,3027197.0,2700.0,20060751.0,RB,Offensive Holding,10.0,enforced
3702005.0,3027199.0,2700.0,20070484.0,WR,Offensive Holding,10.0,enforced
3702006.0,3027206.0,2700.0,20050571.0,CB,Defensive Pass Interference,7.0,enforced
3702007.0,3027217.0,2250.0,20030254.0,TE,False Start,5.0,enforced
3702008.0,3027228.0,2250.0,20060236.0,CB,Defensive Pass Interference,7.0,enforced
3702009.0,3027292.0,2700.0,19990021.0,OT,Offensive Holding,10.0,enforced
3702010.0,3027296.0,3200.0,19960421.0,LB,Offensive Holding,10.0,enforced
3702011.0,3027325.0,2700.0,20040174.0,OG/OC,Offensive Holding,7.0,enforced
3702012.0,3027328.0,2700.0,20050573.0,LS,Ineligible Downfield Kick,5.0,enforced
3702013.0,3027329.0,3200.0,20030065.0,WR,Offensive Holding,10.0,enforced
3702014.0,3027353.0,3200.0,20030120.0,CB,Illegal Block Above the Waist,10.0,enforced
3702015.0,3027358.0,3200.0,20050100.0,OT,False Start,5.0,enforced
3702016.0,3027368.0,3200.0,19990111.0,LB,Defensive Offside,5.0,enforced
3702017.0,3027381.0,2700.0,20020068.0,CB,Defensive Pass Interference,19.0,enforced
3702018.0,3027430.0,2700.0,20060016.0,CB,Unnecessary Roughness,15.0,enforced
3702019.0,3027446.0,3410.0,20040097.0,LB,Illegal Formation,5.0,enforced
3702020.0,3027453.0,2700.0,19990021.0,OT,Offensive Holding,10.0,enforced
3702021.0,3027490.0,2700.0,20060082.0,WR,Offensive Holding,10.0,enforced
3702023.0,3027493.0,2700.0,20070060.0,OC/OG,False Start,5.0,enforced
3702024.0,3027498.0,2700.0,19970073.0,DE,Defensive Holding,5.0,enforced
3702025.0,3027514.0,3410.0,20060124.0,DT,Personal Foul,5.0,enforced
3702026.0,3027536.0,3410.0,20050251.0,FB,Offensive Holding,10.0,enforced
3702027.0,3027537.0,3410.0,19960034.0,WR,Offensive Holding,10.0,enforced
3702028.0,3027539.0,3410.0,19960034.0,WR,Illegal Block Above the Waist,10.0,enforced
3702030.0,3027552.0,3410.0,20010483.0,LB,Unnecessary Roughness,15.0,enforced
3702031.0,3027553.0,2700.0,20010605.0,QB,Intentional Grounding,11.0,enforced
3702032.0,3027591.0,3430.0,20000078.0,WR,False Start,5.0,enforced
3702033.0,3027612.0,2700.0,20040019.0,OT,False Start,5.0,enforced
3702034.0,3027621.0,2700.0,20050070.0,LB,Unnecessary Roughness,15.0,enforced
3702035.0,3027622.0,2700.0,20040019.0,OT,Unsportsmanlike Conduct,7.0,enforced
3702036.0,3027670.0,3430.0,19980036.0,OT,False Start,6.0,enforced
3702037.0,3027691.0,2700.0,20050507.0,OT,Personal Foul,15.0,enforced
3702038.0,3027732.0,2520.0,20050010.0,WR,Offensive Pass Interference,10.0,enforced
3702039.0,3027733.0,2700.0,19970073.0,DE,Defensive Offside,5.0,enforced
3702040.0,3027766.0,2700.0,19970073.0,DE,Defensive Holding,5.0,enforced
3702041.0,3027771.0,2700.0,20010052.0,WR,False Start,5.0,enforced
3702042.0,3027777.0,2520.0,20010003.0,DT,Encroachment,5.0,enforced
3702043.0,3027779.0,2700.0,20070060.0,OC/OG,Offensive Holding,10.0,enforced
3702044.0,3027817.0,2700.0,19970073.0,DE,Unnecessary Roughness,9.0,enforced
3702045.0,3027870.0,2700.0,20030152.0,CB,Defensive Holding,5.0,enforced
3702046.0,3027889.0,4900.0,19950006.0,DE,Neutral Zone Infraction,5.0,enforced
3702047.0,3027911.0,2700.0,20030587.0,DE,Defensive Holding,5.0,enforced
3702048.0,3027912.0,4900.0,19990019.0,OT,False Start,5.0,enforced
3702049.0,3027917.0,2700.0,20030732.0,S,Offensive Holding,10.0,enforced
3702050.0,3027940.0,4900.0,20040106.0,QB,Delay of Game,5.0,enforced
3702052.0,3027954.0,2700.0,20070199.0,OG/OC,False Start,5.0,enforced
3702053.0,3027957.0,4900.0,20020229.0,DL,Roughing the Passer,15.0,enforced
3702054.0,3027982.0,4900.0,20030097.0,QB,Illegal Forward Pass,5.0,enforced
3702055.0,3028020.0,4900.0,20050225.0,WR,Offensive Pass Interference,10.0,enforced
3702056.0,3028032.0,4900.0,20070246.0,RB,Chop Block,15.0,enforced
3702057.0,3028049.0,3000.0,20020071.0,LB,Roughing the Passer,15.0,enforced
3702058.0,3028057.0,200.0,20070109.0,LB,Offensive Holding,10.0,enforced
3702059.0,3028068.0,200.0,20060182.0,DT,Encroachment,5.0,enforced
3702060.0,3028069.0,3000.0,20020502.0,OG,Offensive Holding,10.0,enforced
3702061.0,3028085.0,200.0,20050027.0,WR,False Start,5.0,enforced
3702062.0,3028145.0,200.0,20070075.0,WR,False Start,5.0,enforced
3702063.0,3028147.0,200.0,20070039.0,OG,False Start,5.0,enforced
3702064.0,3028170.0,3000.0,20050483.0,P,Delay of Game,5.0,enforced
3702065.0,3028180.0,200.0,19980047.0,OT,Offensive Holding,10.0,enforced
3702067.0,3028193.0,810.0,20040014.0,DT,Defensive Offside,5.0,enforced
3702068.0,3028195.0,810.0,19960141.0,OT,False Start,5.0,enforced
3702069.0,3028197.0,810.0,20000094.0,OL,False Start,5.0,enforced
3702070.0,3028215.0,3000.0,20030139.0,WR,Offensive Holding,10.0,enforced
3702071.0,3028222.0,3000.0,20070165.0,S,Illegal Block Above the Waist,10.0,enforced
3702072.0,3028232.0,810.0,20030068.0,LB,Roughing the Passer,15.0,enforced
3702073.0,3028238.0,810.0,20010099.0,OG/OC,False Start,5.0,enforced
3702074.0,3028246.0,810.0,20040078.0,WR,Illegal Substitution,5.0,enforced
3702075.0,3028272.0,810.0,20030035.0,CB,Unnecessary Roughness,15.0,enforced
3702076.0,3028280.0,810.0,19960043.0,WR,False Start,5.0,enforced
3702077.0,3028304.0,3000.0,20070072.0,CB,Defensive Holding,5.0,enforced
3702078.0,3028305.0,810.0,19960141.0,OT,Unnecessary Roughness,15.0,enforced
3702079.0,3028321.0,810.0,20070093.0,RB,Offensive Holding,10.0,enforced
3702080.0,3028328.0,810.0,20050106.0,QB,Intentional Grounding,10.0,enforced
3702081.0,3028337.0,3000.0,20050483.0,P,Delay of Game,5.0,enforced
3702082.0,3028349.0,1200.0,19980038.0,OT,False Start,5.0,enforced
3702083.0,3028371.0,1200.0,20060053.0,TE,Offensive Pass Interference,10.0,enforced
3702084.0,3028380.0,3000.0,20060149.0,S,Defensive Holding,5.0,enforced
3702085.0,3028381.0,3000.0,20060212.0,DT,Encroachment,5.0,enforced
3702086.0,3028407.0,3000.0,20050527.0,TE,Offensive Holding,8.0,enforced
3702087.0,3028408.0,3000.0,20030095.0,WR,Unnecessary Roughness,3.0,enforced
3702088.0,3028412.0,1200.0,20060211.0,OT,False Start,5.0,enforced
3702089.0,3028414.0,1200.0,20060211.0,OT,Offensive Holding,10.0,enforced
3702090.0,3028424.0,3000.0,20030099.0,RB,Offensive Holding,10.0,enforced
3702091.0,3028438.0,3000.0,20040711.0,TE,False Start,5.0,enforced
3702092.0,3028440.0,1200.0,20050199.0,LB,Defensive Delay of Game,5.0,enforced
3702093.0,3028453.0,1200.0,20070067.0,OT,False Start,5.0,enforced
3702094.0,3028489.0,1200.0,20040131.0,OL,False Start,5.0,enforced
3702095.0,3028545.0,3000.0,20060064.0,QB,Delay of Game,5.0,enforced
3702096.0,3028558.0,1540.0,20010050.0,OC,False Start,5.0,enforced
3702097.0,3028564.0,3000.0,20030139.0,WR,Offensive Holding,10.0,enforced
3702098.0,3028584.0,1540.0,20030174.0,DT,Unsportsmanlike Conduct,3.0,enforced
3702099.0,3028585.0,1540.0,20000443.0,LB,Roughing the Passer,15.0,enforced
3702100.0,3028596.0,3000.0,20060064.0,QB,False Start,5.0,enforced
3702101.0,3028608.0,1540.0,20050037.0,DT,Encroachment,5.0,enforced
3702102.0,3028622.0,1540.0,19990017.0,OG,False Start,5.0,enforced
3702103.0,3028627.0,1540.0,20030106.0,WR,Unsportsmanlike Conduct,15.0,enforced
3702104.0,3028641.0,3000.0,20040020.0,DE,Encroachment,5.0,enforced
3702105.0,3028659.0,3000.0,20060127.0,DE,Defensive Offside,5.0,enforced
3702106.0,3028660.0,3000.0,19990023.0,CB,Illegal Contact,5.0,enforced
3702107.0,3028670.0,1800.0,19980004.0,CB,Illegal Contact,5.0,enforced
3702108.0,3028679.0,3000.0,19980173.0,OC,False Start,5.0,enforced
3702109.0,3028680.0,3000.0,19950424.0,QB,Delay of Game,5.0,enforced
3702110.0,3028694.0,1800.0,19970169.0,CB,Illegal Contact,5.0,enforced
3702111.0,3028719.0,3000.0,20020007.0,OT,Offensive Holding,10.0,enforced
3702112.0,3028740.0,1800.0,19910033.0,QB,Delay of Game,5.0,enforced
3702113.0,3028767.0,1800.0,20050424.0,RB,False Start,5.0,enforced
3702114.0,3028772.0,3000.0,20040710.0,LS,False Start,5.0,enforced
3702115.0,3028803.0,1800.0,20060005.0,LB,Face Mask (15 Yards),15.0,enforced
3702116.0,3028808.0,3000.0,20030091.0,TE,False Start,5.0,enforced
3702117.0,3028816.0,1800.0,19970169.0,CB,Defensive Pass Interference,5.0,enforced
3702118.0,3028822.0,3000.0,20030091.0,TE,Delay of Game,5.0,enforced
3702119.0,3028825.0,2520.0,20060077.0,LB,Illegal Block Above the Waist,5.0,enforced
3702120.0,3028827.0,2520.0,20040002.0,OG,False Start,2.0,enforced
3702121.0,3028838.0,2520.0,19990011.0,QB,Intentional Grounding,6.0,enforced
3702122.0,3028867.0,2520.0,20040002.0,OG,Ineligible Downfield Pass,5.0,enforced
3702123.0,3028909.0,2520.0,20010143.0,S,Offensive Holding,7.0,enforced
3702124.0,3028913.0,2520.0,20060069.0,OG,Offensive Holding,10.0,enforced
3702125.0,3028932.0,3000.0,20040437.0,OG,False Start,5.0,enforced
3702126.0,3028938.0,2520.0,20060069.0,OG,False Start,5.0,enforced
3702127.0,3028953.0,2520.0,20020235.0,WR,False Start,5.0,enforced
3702128.0,3028961.0,3000.0,20020207.0,RB,Personal Foul,15.0,enforced
3702129.0,3028967.0,3000.0,20040020.0,DE,Defensive Offside,5.0,enforced
3702130.0,3028972.0,2520.0,20000112.0,OG,False Start,5.0,enforced
3702131.0,3028991.0,2520.0,19980114.0,WR,False Start,5.0,enforced
3702132.0,3028996.0,3000.0,20060048.0,CB,Defensive Pass Interference,23.0,enforced
3702133.0,3029003.0,3700.0,20030537.0,S,Unnecessary Roughness,15.0,enforced
3702134.0,3029006.0,3700.0,20020059.0,CB,Defensive Offside,5.0,enforced
3702135.0,3029017.0,3700.0,20010474.0,DL,Defensive Offside,5.0,enforced
3702136.0,3029018.0,3000.0,19950424.0,QB,Intentional Grounding,15.0,enforced
3702137.0,3029030.0,3700.0,20040129.0,S/KR,Offside on Free Kick,5.0,enforced
3702138.0,3029035.0,3000.0,20030091.0,TE,False Start,5.0,enforced
3702139.0,3029065.0,3700.0,20020026.0,CB,Defensive Pass Interference,10.0,enforced
3702140.0,3029068.0,3000.0,19990044.0,TE,False Start,5.0,enforced
3702141.0,3029083.0,3700.0,20050063.0,LB,Unnecessary Roughness,15.0,enforced
3702142.0,3029085.0,3000.0,20030040.0,LB,Face Mask (15 Yards),15.0,enforced
3702143.0,3029106.0,3700.0,20050146.0,LB/DE,Defensive Offside,5.0,enforced
3702144.0,3029114.0,3700.0,20070087.0,LB,Offensive Holding,10.0,enforced
3702145.0,3029124.0,3000.0,20030091.0,TE,Offensive Holding,10.0,enforced
3702146.0,3029167.0,4400.0,20030566.0,TE,False Start,5.0,enforced
3702147.0,3029168.0,4400.0,19930089.0,FB,Illegal Block Above the Waist,10.0,enforced
3702148.0,3029171.0,3000.0,20010084.0,S,Unnecessary Roughness,1.0,enforced
3702149.0,3029178.0,4400.0,20050012.0,LB,Defensive Offside,5.0,enforced
3702150.0,3029192.0,3000.0,19990044.0,TE,False Start,5.0,enforced
3702151.0,3029198.0,3000.0,20030009.0,DT,Encroachment,5.0,enforced
3702152.0,3029203.0,3000.0,20050611.0,LB,Offensive Holding,4.0,enforced
3702153.0,3029205.0,3000.0,20030091.0,TE,False Start,1.0,enforced
3702154.0,3029211.0,4400.0,20050061.0,WR,Offensive Pass Interference,10.0,enforced
3702155.0,3029224.0,3000.0,20040437.0,OG,Offensive Holding,10.0,enforced
3702156.0,3029235.0,4400.0,20060418.0,CB,Defensive Holding,5.0,enforced
3702157.0,3029238.0,4400.0,20040204.0,DT,Defensive Offside,5.0,enforced
3702158.0,3029261.0,3000.0,19970436.0,DT,Face Mask (15 Yards),15.0,enforced
3702160.0,3029281.0,3000.0,19970436.0,DT,Encroachment,5.0,enforced
3702161.0,3029289.0,3000.0,20040220.0,FB,Offensive Holding,10.0,enforced
3702162.0,3029294.0,4400.0,20050061.0,WR,Illegal Formation,5.0,enforced
3702163.0,3029304.0,3000.0,20060536.0,CB,Unsportsmanlike Conduct,15.0,enforced
3702164.0,3029306.0,3000.0,20060051.0,OT,Offensive Holding,10.0,enforced
3702165.0,3029309.0,4400.0,20030046.0,CB,Unsportsmanlike Conduct,2.0,enforced
3702166.0,3029324.0,4400.0,20010233.0,FS,Unnecessary Roughness,15.0,enforced
3702168.0,3029329.0,3000.0,20020045.0,S,Offensive Holding,10.0,enforced
3702169.0,3029340.0,3000.0,19990023.0,CB,Defensive Holding,5.0,enforced
3702170.0,3029350.0,3000.0,20030428.0,WR,Player Out of Bounds on Punt,5.0,enforced
3702171.0,3029376.0,3000.0,20020190.0,DT,Unnecessary Roughness,15.0,enforced
3702172.0,3029381.0,2510.0,20070428.0,S,Offensive Offside,5.0,enforced
3702173.0,3029427.0,2510.0,20040203.0,OT,Offensive Holding,10.0,enforced
3702174.0,3029429.0,3000.0,20050611.0,LB,Roughing the Passer,15.0,enforced
3702175.0,3029433.0,2510.0,20040203.0,OT,Offensive Holding,10.0,enforced
3702176.0,3029440.0,2510.0,20050238.0,OT,False Start,5.0,enforced
3702177.0,3029447.0,3000.0,20070508.0,OC,Offensive Holding,10.0,enforced
3702178.0,3029462.0,2510.0,20060174.0,CB,Defensive Pass Interference,31.0,enforced
3702179.0,3029467.0,2510.0,20050238.0,OT,False Start,5.0,enforced
3702180.0,3029484.0,5110.0,20000003.0,OT,False Start,5.0,enforced
3702181.0,3029507.0,3000.0,20060532.0,DE,Illegal Block Above the Waist,10.0,enforced
3702182.0,3029511.0,3000.0,20040437.0,OG,False Start,5.0,enforced
3702183.0,3029546.0,5110.0,20010016.0,WR,Illegal Touch Pass,5.0,enforced
3702184.0,3029556.0,3000.0,20070511.0,LB,Offensive Holding,10.0,enforced
3702185.0,3029571.0,5110.0,20050645.0,DL,False Start,5.0,enforced
3702186.0,3029594.0,5110.0,19970408.0,WR,Unnecessary Roughness,15.0,enforced
3702187.0,3029598.0,5110.0,20000059.0,LB,Defensive Holding,5.0,enforced
3702188.0,3029607.0,5110.0,20040081.0,TE,False Start,5.0,enforced
3702189.0,3029609.0,3000.0,20040734.0,DT,Defensive 12 On-field,5.0,enforced
3702190.0,3029624.0,3000.0,20050007.0,WR,Illegal Touch Pass,5.0,enforced
3702191.0,3029632.0,5110.0,20050585.0,CB,Defensive Pass Interference,12.0,enforced
3702192.0,3029635.0,3000.0,19970060.0,S,Offside on Free Kick,5.0,enforced
3702193.0,3029645.0,3200.0,20040021.0,DL,Roughing the Passer,15.0,enforced
3702195.0,3029662.0,610.0,20040667.0,OT,False Start,5.0,enforced
3702196.0,3029677.0,3200.0,19980021.0,WR,False Start,5.0,declined
3702197.0,3029694.0,610.0,20070012.0,RB,False Start,0.0,enforced
3702198.0,3029711.0,3200.0,20060021.0,RB,Delay of Game,5.0,enforced
3702199.0,3029759.0,610.0,20030048.0,DE,Neutral Zone Infraction,5.0,enforced
3702200.0,3029794.0,3200.0,19980021.0,WR,False Start,5.0,enforced
3702201.0,3029802.0,1050.0,19940004.0,LB,Encroachment,5.0,enforced
3702202.0,3029841.0,1050.0,20020090.0,OL,False Start,5.0,enforced
3702203.0,3029854.0,1050.0,20060034.0,LB,Offensive Holding,10.0,enforced
3702204.0,3029862.0,1050.0,20050003.0,WR,False Start,5.0,enforced
3702205.0,3029871.0,1050.0,20070003.0,OL,False Start,5.0,enforced
3702206.0,3029885.0,3200.0,20050084.0,CB,Face Mask (5 Yards),5.0,enforced
3702208.0,3029901.0,3200.0,19940145.0,S,Face Mask (15 Yards),15.0,enforced
3702209.0,3029908.0,3200.0,20020013.0,WR,Offensive Holding,10.0,enforced
3702210.0,3029937.0,3200.0,20070024.0,S,Illegal Block Above the Waist,7.0,enforced
3702211.0,3029947.0,3200.0,20010587.0,OG,Offensive Holding,10.0,enforced
3702212.0,3029954.0,1050.0,20040059.0,DB,Defensive Holding,5.0,enforced
3702213.0,3029992.0,2250.0,20060160.0,DE,Offensive Holding,10.0,enforced
3702214.0,3030011.0,3200.0,19900005.0,LB,Face Mask (15 Yards),14.0,enforced
3702215.0,3030015.0,2250.0,20030173.0,OT,False Start,5.0,enforced
3702216.0,3030029.0,3200.0,20010587.0,OG,Chop Block,15.0,enforced
3702217.0,3030057.0,2250.0,20030173.0,OT,False Start,5.0,enforced
3702218.0,3030063.0,2250.0,20070166.0,DT,Roughing the Passer,15.0,enforced
3702219.0,3030070.0,2250.0,20030254.0,TE,Offensive Holding,7.0,enforced
3702220.0,3030073.0,3200.0,19940145.0,S,Unnecessary Roughness,15.0,enforced
3702221.0,3030096.0,3200.0,19940145.0,S,Unnecessary Roughness,15.0,enforced
3702222.0,3030100.0,3200.0,20050133.0,S,Offensive Holding,10.0,enforced
3702223.0,3030151.0,2700.0,20050104.0,CB,Defensive Pass Interference,13.0,enforced
3702224.0,3030167.0,2700.0,19980207.0,OG,False Start,5.0,enforced
3702225.0,3030197.0,2700.0,20050104.0,CB,Defensive Pass Interference,9.0,enforced
3702226.0,3030258.0,3200.0,20030120.0,CB,Defensive Pass Interference,8.0,enforced
3702227.0,3030260.0,2700.0,19990021.0,OT,False Start,5.0,enforced
3702228.0,3030266.0,3200.0,20050164.0,OT,Offensive Holding,10.0,enforced
3702229.0,3030286.0,3200.0,20030183.0,DT,Encroachment,1.0,enforced
3702230.0,3030301.0,3410.0,20010079.0,OT,Unnecessary Roughness,7.0,enforced
3702231.0,3030319.0,3410.0,20070081.0,DT,Illegal Use of Hands,5.0,enforced
3702234.0,3030336.0,3410.0,19990081.0,OG,Personal Foul,6.0,enforced
3702235.0,3030352.0,3200.0,20070180.0,LB,False Start,5.0,enforced
3702236.0,3030355.0,3410.0,20060129.0,OT,False Start,5.0,enforced
3702237.0,3030366.0,3410.0,20070731.0,CB,Defensive Holding,5.0,enforced
3702239.0,3030380.0,3410.0,20030025.0,DT,Encroachment,4.0,enforced
3702240.0,3030381.0,3410.0,20070081.0,DT,Encroachment,6.0,enforced
3702241.0,3030384.0,3410.0,20070051.0,WR,Offensive Holding,10.0,enforced
3702242.0,3030401.0,3410.0,20050217.0,OT,Offensive Holding,10.0,enforced
3702243.0,3030405.0,3410.0,20060599.0,OG,False Start,5.0,enforced
3702244.0,3030413.0,3200.0,20030609.0,WR,Offensive Pass Interference,10.0,enforced
3702245.0,3030479.0,3410.0,20010483.0,LB,Defensive Pass Interference,16.0,enforced
3702246.0,3030488.0,3410.0,20040001.0,QB,Delay of Game,5.0,enforced
3702247.0,3030509.0,3410.0,20070250.0,RB,Illegal Bat,10.0,enforced
3702248.0,3030516.0,3200.0,20040032.0,TE,Offensive Holding,10.0,enforced
3702249.0,3030531.0,3410.0,20050763.0,LB,Defensive 12 On-field,5.0,enforced
3702250.0,3030533.0,3200.0,20010048.0,OT,False Start,5.0,enforced
3702251.0,3030548.0,3200.0,20040032.0,TE,False Start,5.0,enforced
3702252.0,3030555.0,3200.0,20010048.0,OT,False Start,5.0,enforced
3702253.0,3030566.0,3200.0,20010151.0,OG,Offensive Holding,10.0,enforced
3702255.0,3030666.0,3200.0,20050032.0,OG,False Start,5.0,enforced
3702256.0,3030669.0,3200.0,19930044.0,LB,False Start,5.0,enforced
3702257.0,3030682.0,3430.0,19990486.0,LB,Offensive Holding,10.0,enforced
3702258.0,3030696.0,3430.0,20000018.0,QB,Delay of Game,5.0,enforced
3702259.0,3030703.0,3200.0,20050164.0,OT,False Start,5.0,enforced
3702260.0,3030708.0,3200.0,20030036.0,DB,Defensive Pass Interference,13.0,enforced
3702261.0,3030716.0,3430.0,20070014.0,DB/PR,Illegal Contact,5.0,enforced
3702262.0,3030721.0,3430.0,19980036.0,OT,Offensive Holding,7.0,enforced
3702263.0,3030743.0,3200.0,20050032.0,OG,False Start,5.0,enforced
3702264.0,3030749.0,3200.0,20020150.0,S,Personal Foul,15.0,enforced
3702265.0,3030753.0,3430.0,19980036.0,OT,Offensive Holding,10.0,enforced
3702266.0,3030814.0,3200.0,19970091.0,LB,Defensive Offside,5.0,enforced
3702267.0,3030842.0,3200.0,20010587.0,OG,False Start,5.0,enforced
3702268.0,3030846.0,3700.0,20050146.0,LB/DE,Defensive Offside,5.0,enforced
3702269.0,3030854.0,3200.0,20030065.0,WR,Offensive Holding,10.0,enforced
3702270.0,3030856.0,3200.0,20010048.0,OT,False Start,5.0,enforced
3702271.0,3030859.0,3200.0,20000472.0,LS,False Start,4.0,enforced
3702272.0,3030876.0,3200.0,19980021.0,WR,Offensive Pass Interference,10.0,enforced
3702273.0,3030896.0,3700.0,20050146.0,LB/DE,Neutral Zone Infraction,5.0,enforced
3702274.0,3030920.0,3700.0,20070665.0,LB,Illegal Block Above the Waist,8.0,enforced
3702275.0,3030931.0,3200.0,20010048.0,OT,False Start,5.0,enforced
3702276.0,3030955.0,3200.0,19960086.0,LB,Defensive Holding,5.0,enforced
3702277.0,3030975.0,3900.0,20070170.0,CB,Player Out of Bounds on Punt,5.0,enforced
3702278.0,3030998.0,3900.0,20040423.0,RB,False Start,5.0,enforced
3702279.0,3031000.0,3900.0,20060131.0,OT,Offensive Holding,10.0,enforced
3702280.0,3031013.0,3200.0,19990046.0,RB,Offensive Holding,10.0,enforced
3702281.0,3031027.0,3200.0,20010048.0,OT,False Start,5.0,enforced
3702282.0,3031032.0,3900.0,20070015.0,LB,Illegal Block Above the Waist,8.0,enforced
3702283.0,3031044.0,3900.0,20030125.0,CB,Defensive Holding,6.0,enforced
3702284.0,3031090.0,3900.0,20050423.0,LB,Unnecessary Roughness,15.0,enforced
3702285.0,3031105.0,3200.0,20000199.0,QB,Delay of Game,5.0,enforced
3702286.0,3031110.0,4400.0,19980078.0,OG,False Start,5.0,enforced
3702287.0,3031119.0,3200.0,20030514.0,OG,False Start,5.0,enforced
3702288.0,3031131.0,3200.0,19990111.0,LB,Defensive Delay of Game,5.0,enforced
3702289.0,3031139.0,4400.0,20030563.0,LB,Roughing the Passer,15.0,enforced
3702290.0,3031155.0,4400.0,20010112.0,LB,Illegal Block Above the Waist,15.0,declined
3702291.0,3031170.0,4400.0,20060019.0,CB,Defensive Pass Interference,25.0,enforced
3702292.0,3031202.0,4400.0,20010112.0,LB,Offensive Holding,10.0,enforced
3702293.0,3031204.0,4400.0,20060050.0,OT,False Start,5.0,enforced
3702294.0,3031206.0,3200.0,20050084.0,CB,Defensive Pass Interference,37.0,enforced
3702295.0,3031225.0,3200.0,19950009.0,TE,Offensive Holding,10.0,enforced
3702296.0,3031228.0,4400.0,20040098.0,LB,Defensive Offside,5.0,enforced
3702297.0,3031243.0,3200.0,20040032.0,TE,False Start,5.0,enforced
3702298.0,3031251.0,3200.0,20010006.0,DL,Running Into the Kicker,4.0,enforced
3702299.0,3031266.0,4400.0,20020005.0,CB,Illegal Contact,5.0,enforced
3702300.0,3031277.0,3200.0,20040021.0,DL,Face Mask (15 Yards),15.0,enforced
3702301.0,3031408.0,2100.0,20030518.0,DT/DE,Encroachment,5.0,enforced
3702302.0,3031411.0,2100.0,20070019.0,DB,Encroachment,5.0,enforced
3702303.0,3031414.0,2100.0,20030518.0,DT/DE,Encroachment,5.0,enforced
3702304.0,3031419.0,3200.0,20020150.0,S,Encroachment,5.0,enforced
3702307.0,3031431.0,2100.0,20040138.0,OG/OT,Offensive Holding,10.0,enforced
3702308.0,3031445.0,2100.0,20060003.0,QB,Delay of Game,5.0,enforced
3702310.0,3031451.0,3200.0,20050032.0,OG,Offensive Holding,10.0,enforced
3702311.0,3031453.0,2100.0,19990464.0,CB,Defensive Pass Interference,33.0,enforced
3702312.0,3031455.0,3200.0,20050032.0,OG,Offensive Holding,9.0,enforced
