officialPartId,officialId,officialName,officialPosition,gameId
18147.0,1064,James Coleman,Side Judge,29341.0
18223.0,1064,James Coleman,Side Judge,29356.0
18374.0,1064,James Coleman,Side Judge,29385.0
18518.0,1064,James Coleman,Side Judge,29396.0
18635.0,1064,James Coleman,Side Judge,29403.0
18834.0,1064,James Coleman,Side Judge,29431.0
18948.0,1064,James Coleman,Side Judge,29439.0
19157.0,1064,James Coleman,Side Judge,29538.0
19301.0,1064,James Coleman,Side Judge,29551.0
19448.0,1064,James Coleman,Side Judge,29564.0
19713.0,1064,James Coleman,Side Judge,29589.0
19785.0,1064,James Coleman,Side Judge,29611.0
20044.0,1064,James Coleman,Side Judge,29641.0
20154.0,1064,James Coleman,Side Judge,29656.0
20259.0,1064,James Coleman,Side Judge,29666.0
20402.0,1064,James Coleman,Side Judge,29684.0
20538.0,1064,James Coleman,Side Judge,29693.0
20630.0,1064,James Coleman,Side Judge,29707.0
20779.0,1064,James Coleman,Side Judge,29722.0
20937.0,1064,James Coleman,Side Judge,29751.0
21027.0,1064,James Coleman,Side Judge,29764.0
21097.0,1064,James Coleman,Side Judge,29771.0
21202.0,1064,James Coleman,Side Judge,54455.0
21480.0,1064,James Coleman,Side Judge,54487.0
21587.0,1064,James Coleman,Side Judge,54513.0
21722.0,1064,James Coleman,Side Judge,54525.0
21811.0,1064,James Coleman,Side Judge,54541.0
21908.0,1064,James Coleman,Side Judge,54548.0
22058.0,1064,James Coleman,Side Judge,54557.0
22273.0,1064,James Coleman,Side Judge,54592.0
22399.0,1064,James Coleman,Side Judge,54599.0
22439.0,1064,James Coleman,Side Judge,54611.0
22611.0,1064,James Coleman,Side Judge,54630.0
22823.0,1064,James Coleman,Side Judge,54658.0
22876.0,1064,James Coleman,Side Judge,54671.0
22962.0,1064,James Coleman,Side Judge,54675.0
23023.0,1064,James Coleman,Field Judge,54682.0
23188.0,1064,James Coleman,Side Judge,54703.0
23312.0,1064,James Coleman,Side Judge,54715.0
23395.0,1064,James Coleman,Side Judge,54810.0
24215.0,1064,James Coleman,Side Judge,54816.0
24349.0,1064,James Coleman,Side Judge,54835.0
24526.0,1064,James Coleman,Side Judge,54857.0
23544.0,1064,James Coleman,Side Judge,54877.0
23676.0,1064,James Coleman,Side Judge,54888.0
23708.0,1064,James Coleman,Side Judge,54901.0
23975.0,1064,James Coleman,Side Judge,54937.0
24142.0,1064,James Coleman,Side Judge,54945.0
24683.0,1064,James Coleman,Side Judge,54971.0
24805.0,1064,James Coleman,Side Judge,54988.0
24846.0,1064,James Coleman,Side Judge,54992.0
25032.0,1064,James Coleman,Side Judge,55021.0
25140.0,1064,James Coleman,Side Judge,55025.0
25260.0,1064,James Coleman,Side Judge,55053.0
25387.0,1064,James Coleman,Side Judge,55059.0
26124.0,1064,James Coleman,Side Judge,55172.0
26294.0,1064,James Coleman,Side Judge,55193.0
26365.0,1064,James Coleman,Side Judge,55199.0
26515.0,1064,James Coleman,Side Judge,55222.0
26663.0,1064,James Coleman,Side Judge,55235.0
26723.0,1064,James Coleman,Side Judge,55252.0
26967.0,1064,James Coleman,Side Judge,55271.0
27053.0,1064,James Coleman,Side Judge,55284.0
27144.0,1064,James Coleman,Side Judge,55304.0
27436.0,1064,James Coleman,Side Judge,55328.0
27604.0,1064,James Coleman,Side Judge,55355.0
27622.0,1064,James Coleman,Side Judge,55358.0
27788.0,1064,James Coleman,Side Judge,55379.0
27949.0,1064,James Coleman,Side Judge,55390.0
28101.0,1064,James Coleman,Side Judge,55414.0
25617.0,1064,James Coleman,Side Judge,55430.0
25812.0,1064,James Coleman,Side Judge,55449.0
25865.0,1064,James Coleman,Side Judge,55458.0
28185.0,1064,James Coleman,Side Judge,55496.0
29311.0,1064,James Coleman,Side Judge,55575.0
29363.0,1064,James Coleman,Side Judge,55582.0
29526.0,1064,James Coleman,Side Judge,55600.0
29718.0,1064,James Coleman,Side Judge,55629.0
29784.0,1064,James Coleman,Side Judge,55636.0
29899.0,1064,James Coleman,Side Judge,55659.0
30060.0,1064,James Coleman,Side Judge,55678.0
30154.0,1064,James Coleman,Side Judge,55690.0
30383.0,1064,James Coleman,Side Judge,55711.0
30498.0,1064,James Coleman,Side Judge,55723.0
30626.0,1064,James Coleman,Side Judge,55741.0
30659.0,1064,James Coleman,Side Judge,55745.0
31558.0,1064,James Coleman,Side Judge,55862.0
31686.0,1064,James Coleman,Side Judge,55881.0
31784.0,1064,James Coleman,Side Judge,55891.0
31945.0,1064,James Coleman,Side Judge,55910.0
32012.0,1064,James Coleman,Side Judge,55921.0
32119.0,1064,James Coleman,Side Judge,55929.0
32280.0,1064,James Coleman,Side Judge,55949.0
32493.0,1064,James Coleman,Side Judge,55975.0
32575.0,1064,James Coleman,Side Judge,55997.0
32699.0,1064,James Coleman,Side Judge,56001.0
33036.0,1064,James Coleman,Side Judge,56044.0
33099.0,1064,James Coleman,Side Judge,56056.0
33225.0,1064,James Coleman,Side Judge,56063.0
33348.0,1064,James Coleman,Side Judge,56088.0
30950.0,1064,James Coleman,Side Judge,56101.0
31137.0,1064,James Coleman,Side Judge,56129.0
31360.0,1064,James Coleman,Side Judge,56144.0
33455.0,1064,James Coleman,Side Judge,56161.0
34099.0,1064,James Coleman,Side Judge,56181.0
34285.0,1064,James Coleman,Side Judge,56201.0
34356.0,1064,James Coleman,Side Judge,56210.0
34458.0,1064,James Coleman,Side Judge,56220.0
34631.0,1064,James Coleman,Side Judge,56236.0
34808.0,1064,James Coleman,Side Judge,56265.0
34888.0,1064,James Coleman,Side Judge,56276.0
35035.0,1064,James Coleman,Side Judge,56293.0
35191.0,1064,James Coleman,Side Judge,56310.0
35410.0,1064,James Coleman,Side Judge,56335.0
35506.0,1064,James Coleman,Side Judge,56358.0
35640.0,1064,James Coleman,Side Judge,56374.0
35739.0,1064,James Coleman,Side Judge,56392.0
35853.0,1064,James Coleman,Side Judge,56404.0
36034.0,1064,James Coleman,Side Judge,56417.0
33867.0,1064,James Coleman,Side Judge,56466.0
33979.0,1064,James Coleman,Side Judge,56477.0
36131.0,1064,James Coleman,Side Judge,56498.0
37903.0,1064,James Coleman,Side Judge,56656.0
38050.0,1064,James Coleman,Side Judge,56667.0
38171.0,1064,James Coleman,Side Judge,56680.0
38254.0,1064,James Coleman,Side Judge,56699.0
38656.0,1064,James Coleman,Side Judge,56751.0
39183.0,1064,James Coleman,Field Judge,56878.0
39473.0,1064,James Coleman,Field Judge,56920.0
39689.0,1064,James Coleman,Side Judge,56945.0
39764.0,1064,James Coleman,Field Judge,56957.0
39930.0,1064,James Coleman,Field Judge,56972.0
40026.0,1064,James Coleman,Field Judge,56980.0
40183.0,1064,James Coleman,Field Judge,57001.0
40284.0,1064,James Coleman,Field Judge,57015.0
40361.0,1064,James Coleman,Field Judge,57025.0
40547.0,1064,James Coleman,Field Judge,57052.0
40642.0,1064,James Coleman,Field Judge,57064.0
40951.0,1064,James Coleman,Side Judge,57103.0
41170.0,1064,James Coleman,Field Judge,57137.0
41372.0,1064,James Coleman,Side Judge,57149.0
41587.0,1064,James Coleman,Side Judge,57185.0
41666.0,1064,James Coleman,Side Judge,57188.0
41833.0,1064,James Coleman,Side Judge,57211.0
42081.0,1064,James Coleman,Side Judge,57237.0
42115.0,1064,James Coleman,Side Judge,57252.0
42264.0,1064,James Coleman,Side Judge,57271.0
42486.0,1064,James Coleman,Side Judge,57297.0
42522.0,1064,James Coleman,Side Judge,57302.0
42775.0,1064,James Coleman,Side Judge,57333.0
42845.0,1064,James Coleman,Side Judge,57349.0
43054.0,1064,James Coleman,Side Judge,57379.0
43206.0,1064,James Coleman,Side Judge,57387.0
43298.0,1064,James Coleman,Side Judge,57403.0
43476.0,1064,James Coleman,Side Judge,57421.0
43631.0,1064,James Coleman,Side Judge,57440.0
43704.0,1064,James Coleman,Side Judge,57449.0
43868.0,1064,James Coleman,Side Judge,57469.0
43924.0,1064,James Coleman,Side Judge,57489.0
44208.0,1064,James Coleman,Side Judge,57511.0
44283.0,1064,James Coleman,Side Judge,57525.0
44454.0,1064,James Coleman,Side Judge,57538.0
44603.0,1064,James Coleman,Side Judge,57553.0
44685.0,1064,James Coleman,Side Judge,57569.0
44910.0,1064,James Coleman,Side Judge,57604.0
45095.0,1064,James Coleman,Side Judge,57616.0
45192.0,1064,James Coleman,Side Judge,57641.0
45354.0,1064,James Coleman,Side Judge,57654.0
45441.0,1064,James Coleman,Side Judge,57668.0
45499.0,1064,James Coleman,Side Judge,57674.0
45663.0,1064,James Coleman,Side Judge,57690.0
45848.0,1064,James Coleman,Side Judge,57721.0
45997.0,1064,James Coleman,Side Judge,57733.0
46073.0,1064,James Coleman,Side Judge,57754.0
46199.0,1064,James Coleman,Side Judge,57770.0
46414.0,1064,James Coleman,Side Judge,57778.0
46493.0,1064,James Coleman,Side Judge,57799.0
46587.0,1064,James Coleman,Side Judge,57807.0
46597.0,1064,James Coleman,Side Judge,57819.0
46732.0,1064,James Coleman,Side Judge,57827.0
46788.0,1064,James Coleman,Side Judge,57836.0
47087.0,1064,James Coleman,Side Judge,57880.0
47213.0,1064,James Coleman,Side Judge,57895.0
47317.0,1064,James Coleman,Side Judge,57901.0
47511.0,1064,James Coleman,Side Judge,57926.0
47561.0,1064,James Coleman,Side Judge,57932.0
47772.0,1064,James Coleman,Side Judge,57950.0
47883.0,1064,James Coleman,Side Judge,57974.0
48015.0,1064,James Coleman,Side Judge,57983.0
48144.0,1064,James Coleman,Side Judge,58005.0
48344.0,1064,James Coleman,Side Judge,58029.0
48404.0,1064,James Coleman,Side Judge,58046.0
48578.0,1064,James Coleman,Side Judge,58052.0
48673.0,1064,James Coleman,Side Judge,58065.0
48899.0,1064,James Coleman,Side Judge,58106.0
49086.0,1064,James Coleman,Side Judge,58123.0
49133.0,1064,James Coleman,Side Judge,58133.0
49300.0,1064,James Coleman,Side Judge,58145.0
10120.0,1065,Walt Coleman,Referee,26924.0
10191.0,1065,Walt Coleman,Referee,26926.0
10346.0,1065,Walt Coleman,Referee,26941.0
10433.0,1065,Walt Coleman,Referee,26966.0
10623.0,1065,Walt Coleman,Referee,26992.0
10729.0,1065,Walt Coleman,Referee,27004.0
10895.0,1065,Walt Coleman,Referee,27021.0
10936.0,1065,Walt Coleman,Referee,27037.0
11184.0,1065,Walt Coleman,Referee,27054.0
11384.0,1065,Walt Coleman,Referee,27071.0
11414.0,1065,Walt Coleman,Referee,27098.0
11560.0,1065,Walt Coleman,Referee,27110.0
11699.0,1065,Walt Coleman,Referee,27126.0
11925.0,1065,Walt Coleman,Referee,27139.0
11942.0,1065,Walt Coleman,Referee,27154.0
12094.0,1065,Walt Coleman,Referee,27232.0
12315.0,1065,Walt Coleman,Referee,28540.0
12420.0,1065,Walt Coleman,Referee,28549.0
12656.0,1065,Walt Coleman,Referee,28576.0
12757.0,1065,Walt Coleman,Referee,28586.0
12882.0,1065,Walt Coleman,Referee,28609.0
13011.0,1065,Walt Coleman,Referee,28614.0
13285.0,1065,Walt Coleman,Referee,28648.0
13347.0,1065,Walt Coleman,Referee,28659.0
13562.0,1065,Walt Coleman,Referee,28683.0
13608.0,1065,Walt Coleman,Referee,28697.0
13754.0,1065,Walt Coleman,Referee,28712.0
13946.0,1065,Walt Coleman,Referee,28718.0
14053.0,1065,Walt Coleman,Referee,28739.0
14235.0,1065,Walt Coleman,Referee,28758.0
14405.0,1065,Walt Coleman,Referee,28774.0
14468.0,1065,Walt Coleman,Referee,28854.0
14513.0,1065,Walt Coleman,Referee,28861.0
14697.0,1065,Walt Coleman,Referee,28880.0
14919.0,1065,Walt Coleman,Referee,28910.0
15150.0,1065,Walt Coleman,Referee,28934.0
15182.0,1065,Walt Coleman,Referee,28935.0
15374.0,1065,Walt Coleman,Referee,28973.0
15574.0,1065,Walt Coleman,Referee,28976.0
15730.0,1065,Walt Coleman,Referee,28991.0
15781.0,1065,Walt Coleman,Referee,29014.0
16014.0,1065,Walt Coleman,Referee,29032.0
16106.0,1065,Walt Coleman,Referee,29050.0
16262.0,1065,Walt Coleman,Referee,29061.0
16405.0,1065,Walt Coleman,Referee,29077.0
16550.0,1065,Walt Coleman,Referee,29096.0
16669.0,1065,Walt Coleman,Referee,29113.0
16952.0,1065,Walt Coleman,Referee,29210.0
17051.0,1065,Walt Coleman,Referee,29218.0
17116.0,1065,Walt Coleman,Referee,29240.0
17362.0,1065,Walt Coleman,Referee,29259.0
17503.0,1065,Walt Coleman,Referee,29275.0
17622.0,1065,Walt Coleman,Referee,29285.0
17760.0,1065,Walt Coleman,Referee,29300.0
18062.0,1065,Walt Coleman,Referee,29334.0
18189.0,1065,Walt Coleman,Referee,29339.0
18261.0,1065,Walt Coleman,Referee,29365.0
18408.0,1065,Walt Coleman,Referee,29384.0
18527.0,1065,Walt Coleman,Referee,29401.0
18681.0,1065,Walt Coleman,Referee,29406.0
18809.0,1065,Walt Coleman,Referee,29424.0
19022.0,1065,Walt Coleman,Referee,29443.0
19059.0,1065,Walt Coleman,Referee,29516.0
19181.0,1065,Walt Coleman,Referee,29531.0
19347.0,1065,Walt Coleman,Referee,29546.0
19423.0,1065,Walt Coleman,Referee,29572.0
19592.0,1065,Walt Coleman,Referee,29587.0
19706.0,1065,Walt Coleman,Referee,29594.0
19787.0,1065,Walt Coleman,Referee,29610.0
19971.0,1065,Walt Coleman,Referee,29632.0
20094.0,1065,Walt Coleman,Referee,29649.0
20282.0,1065,Walt Coleman,Referee,29665.0
20377.0,1065,Walt Coleman,Referee,29678.0
20554.0,1065,Walt Coleman,Referee,29703.0
20589.0,1065,Walt Coleman,Referee,29711.0
20786.0,1065,Walt Coleman,Referee,29732.0
20915.0,1065,Walt Coleman,Referee,29738.0
20993.0,1065,Walt Coleman,Referee,29759.0
21323.0,1065,Walt Coleman,Referee,54468.0
21485.0,1065,Walt Coleman,Referee,54490.0
21617.0,1065,Walt Coleman,Referee,54511.0
21767.0,1065,Walt Coleman,Referee,54515.0
21839.0,1065,Walt Coleman,Referee,54531.0
21907.0,1065,Walt Coleman,Referee,54554.0
22140.0,1065,Walt Coleman,Referee,54570.0
22285.0,1065,Walt Coleman,Referee,54594.0
22342.0,1065,Walt Coleman,Referee,54606.0
22514.0,1065,Walt Coleman,Referee,54620.0
22627.0,1065,Walt Coleman,Referee,54634.0
22710.0,1065,Walt Coleman,Referee,54653.0
22848.0,1065,Walt Coleman,Referee,54665.0
23079.0,1065,Walt Coleman,Referee,54690.0
23154.0,1065,Walt Coleman,Referee,54695.0
24187.0,1065,Walt Coleman,Referee,54819.0
24382.0,1065,Walt Coleman,Referee,54851.0
24514.0,1065,Walt Coleman,Referee,54854.0
23452.0,1065,Walt Coleman,Referee,54867.0
23583.0,1065,Walt Coleman,Referee,54880.0
23781.0,1065,Walt Coleman,Referee,54905.0
23923.0,1065,Walt Coleman,Referee,54924.0
24017.0,1065,Walt Coleman,Referee,54932.0
24138.0,1065,Walt Coleman,Referee,54944.0
24617.0,1065,Walt Coleman,Referee,54965.0
24913.0,1065,Walt Coleman,Referee,54999.0
24982.0,1065,Walt Coleman,Referee,55011.0
25191.0,1065,Walt Coleman,Referee,55035.0
25326.0,1065,Walt Coleman,Referee,55043.0
25431.0,1065,Walt Coleman,Referee,55069.0
25495.0,1065,Walt Coleman,Referee,55151.0
26144.0,1065,Walt Coleman,Referee,55168.0
26307.0,1065,Walt Coleman,Referee,55185.0
26424.0,1065,Walt Coleman,Referee,55206.0
26546.0,1065,Walt Coleman,Referee,55220.0
26658.0,1065,Walt Coleman,Referee,55228.0
26765.0,1065,Walt Coleman,Referee,55250.0
26957.0,1065,Walt Coleman,Referee,55274.0
27066.0,1065,Walt Coleman,Referee,55292.0
27196.0,1065,Walt Coleman,Referee,55296.0
27250.0,1065,Walt Coleman,Replay Assistant,55316.0
27342.0,1065,Walt Coleman,Referee,55316.0
27427.0,1065,Walt Coleman,Referee,55330.0
27540.0,1065,Walt Coleman,Referee,55351.0
27859.0,1065,Walt Coleman,Referee,55387.0
27898.0,1065,Walt Coleman,Referee,55389.0
28006.0,1065,Walt Coleman,Referee,55407.0
25681.0,1065,Walt Coleman,Referee,55433.0
25796.0,1065,Walt Coleman,Referee,55450.0
25944.0,1065,Walt Coleman,Referee,55464.0
25987.0,1065,Walt Coleman,Referee,55482.0
29144.0,1065,Walt Coleman,Referee,55553.0
29292.0,1065,Walt Coleman,Referee,55568.0
29402.0,1065,Walt Coleman,Referee,55588.0
29576.0,1065,Walt Coleman,Referee,55616.0
29698.0,1065,Walt Coleman,Referee,55625.0
29793.0,1065,Walt Coleman,Referee,55646.0
30011.0,1065,Walt Coleman,Referee,55664.0
30162.0,1065,Walt Coleman,Referee,55693.0
30333.0,1065,Walt Coleman,Referee,55703.0
30510.0,1065,Walt Coleman,Referee,55727.0
30525.0,1065,Walt Coleman,Referee,55731.0
30750.0,1065,Walt Coleman,Referee,55753.0
30824.0,1065,Walt Coleman,Referee,55831.0
31382.0,1065,Walt Coleman,Referee,55837.0
31601.0,1065,Walt Coleman,Referee,55856.0
31714.0,1065,Walt Coleman,Referee,55876.0
31779.0,1065,Walt Coleman,Referee,55898.0
31941.0,1065,Walt Coleman,Referee,55906.0
32022.0,1065,Walt Coleman,Referee,55917.0
32133.0,1065,Walt Coleman,Referee,55933.0
32352.0,1065,Walt Coleman,Referee,55967.0
32538.0,1065,Walt Coleman,Referee,55972.0
32628.0,1065,Walt Coleman,Referee,55991.0
32701.0,1065,Walt Coleman,Referee,56005.0
32880.0,1065,Walt Coleman,Referee,56018.0
33018.0,1065,Walt Coleman,Referee,56040.0
33089.0,1065,Walt Coleman,Referee,56058.0
33293.0,1065,Walt Coleman,Referee,56076.0
30905.0,1065,Walt Coleman,Referee,56094.0
31171.0,1065,Walt Coleman,Referee,56131.0
31270.0,1065,Walt Coleman,Referee,56153.0
34186.0,1065,Walt Coleman,Referee,56193.0
34344.0,1065,Walt Coleman,Referee,56207.0
34489.0,1065,Walt Coleman,Referee,56223.0
34555.0,1065,Walt Coleman,Referee,56243.0
34681.0,1065,Walt Coleman,Referee,56248.0
34878.0,1065,Walt Coleman,Referee,56275.0
34938.0,1065,Walt Coleman,Referee,56278.0
35188.0,1065,Walt Coleman,Referee,56305.0
35213.0,1065,Walt Coleman,Referee,56317.0
35348.0,1065,Walt Coleman,Referee,56334.0
35546.0,1065,Walt Coleman,Referee,56360.0
35627.0,1065,Walt Coleman,Referee,56369.0
35701.0,1065,Walt Coleman,Referee,56378.0
35899.0,1065,Walt Coleman,Referee,56399.0
35989.0,1065,Walt Coleman,Referee,56418.0
33608.0,1065,Walt Coleman,Referee,56434.0
33764.0,1065,Walt Coleman,Referee,56457.0
33855.0,1065,Walt Coleman,Referee,56470.0
33927.0,1065,Walt Coleman,Referee,56476.0
36737.0,1065,Walt Coleman,Referee,56510.0
36971.0,1065,Walt Coleman,Referee,56542.0
37181.0,1065,Walt Coleman,Referee,56562.0
37214.0,1065,Walt Coleman,Referee,56578.0
37325.0,1065,Walt Coleman,Referee,56583.0
37463.0,1065,Walt Coleman,Referee,56598.0
37604.0,1065,Walt Coleman,Referee,56613.0
37672.0,1065,Walt Coleman,Referee,56628.0
37853.0,1065,Walt Coleman,Referee,56648.0
37881.0,1065,Walt Coleman,Referee,56657.0
38083.0,1065,Walt Coleman,Referee,56669.0
38105.0,1065,Walt Coleman,Referee,56691.0
38276.0,1065,Walt Coleman,Referee,56709.0
38444.0,1065,Walt Coleman,Referee,56717.0
38490.0,1065,Walt Coleman,Referee,56728.0
38618.0,1065,Walt Coleman,Referee,56758.0
36291.0,1065,Walt Coleman,Referee,56772.0
36338.0,1065,Walt Coleman,Referee,56787.0
36437.0,1065,Walt Coleman,Referee,56794.0
36597.0,1065,Walt Coleman,Referee,56818.0
38765.0,1065,Walt Coleman,Referee,56826.0
38891.0,1065,Walt Coleman,Referee,56841.0
39011.0,1065,Walt Coleman,Referee,56864.0
39095.0,1065,Walt Coleman,Referee,56883.0
39321.0,1065,Walt Coleman,Referee,56896.0
39409.0,1065,Walt Coleman,Referee,56910.0
39502.0,1065,Walt Coleman,Referee,56928.0
39802.0,1065,Walt Coleman,Referee,56960.0
40162.0,1065,Walt Coleman,Referee,56996.0
40273.0,1065,Walt Coleman,Referee,57018.0
40366.0,1065,Walt Coleman,Referee,57025.0
40836.0,1065,Walt Coleman,Referee,57079.0
40983.0,1065,Walt Coleman,Referee,57105.0
41125.0,1065,Walt Coleman,Referee,57124.0
41363.0,1065,Walt Coleman,Referee,57148.0
41591.0,1065,Walt Coleman,Referee,57185.0
41668.0,1065,Walt Coleman,Referee,57188.0
41796.0,1065,Walt Coleman,Referee,57211.0
41869.0,1065,Walt Coleman,Side Judge,57230.0
41993.0,1065,Walt Coleman,Referee,57237.0
42129.0,1065,Walt Coleman,Referee,57252.0
42133.0,1065,Walt Coleman,Side Judge,57262.0
42250.0,1065,Walt Coleman,Referee,57271.0
42483.0,1065,Walt Coleman,Referee,57297.0
42505.0,1065,Walt Coleman,Referee,57302.0
42679.0,1065,Walt Coleman,Referee,57321.0
42791.0,1065,Walt Coleman,Referee,57333.0
42853.0,1065,Walt Coleman,Referee,57349.0
43065.0,1065,Walt Coleman,Referee,57379.0
43211.0,1065,Walt Coleman,Referee,57387.0
43308.0,1065,Walt Coleman,Referee,57403.0
43409.0,1065,Walt Coleman,Referee,57421.0
43599.0,1065,Walt Coleman,Referee,57440.0
43742.0,1065,Walt Coleman,Referee,57449.0
43919.0,1065,Walt Coleman,Referee,57489.0
44122.0,1065,Walt Coleman,Referee,57502.0
44302.0,1065,Walt Coleman,Referee,57520.0
44435.0,1065,Walt Coleman,Referee,57546.0
44561.0,1065,Walt Coleman,Line Judge,57561.0
44570.0,1065,Walt Coleman,Referee,57566.0
44730.0,1065,Walt Coleman,Referee,57577.0
44896.0,1065,Walt Coleman,Referee,57598.0
44931.0,1065,Walt Coleman,Referee,57603.0
45096.0,1065,Walt Coleman,Referee,57618.0
45203.0,1065,Walt Coleman,Referee,57640.0
45285.0,1065,Walt Coleman,Referee,57646.0
45459.0,1065,Walt Coleman,Referee,57661.0
45651.0,1065,Walt Coleman,Referee,57693.0
45715.0,1065,Walt Coleman,Referee,57701.0
45859.0,1065,Walt Coleman,Referee,57717.0
46003.0,1065,Walt Coleman,Referee,57732.0
46065.0,1065,Walt Coleman,Referee,57748.0
46246.0,1065,Walt Coleman,Referee,57763.0
46343.0,1065,Walt Coleman,Referee,57785.0
46497.0,1065,Walt Coleman,Referee,57802.0
46673.0,1065,Walt Coleman,Referee,57813.0
48235.0,1065,Walt Coleman,Line Judge,58010.0
48469.0,1065,Walt Coleman,Line Judge,58037.0
48691.0,1065,Walt Coleman,Line Judge,58072.0
48955.0,1065,Walt Coleman,Line Judge,58107.0
48979.0,1065,Walt Coleman,Line Judge,58112.0
49104.0,1065,Walt Coleman,Line Judge,58128.0
33767.0,1514,Walt IV Coleman,Line Judge,56457.0
36706.0,1514,Walt IV Coleman,Side Judge,56508.0
36906.0,1514,Walt IV Coleman,Side Judge,56522.0
37024.0,1514,Walt IV Coleman,Side Judge,56547.0
37149.0,1514,Walt IV Coleman,Side Judge,56559.0
37272.0,1514,Walt IV Coleman,Side Judge,56573.0
37392.0,1514,Walt IV Coleman,Side Judge,56585.0
37464.0,1514,Walt IV Coleman,Side Judge,56604.0
37555.0,1514,Walt IV Coleman,Side Judge,56617.0
37731.0,1514,Walt IV Coleman,Side Judge,56627.0
37931.0,1514,Walt IV Coleman,Side Judge,56652.0
38004.0,1514,Walt IV Coleman,Side Judge,56670.0
38173.0,1514,Walt IV Coleman,Side Judge,56681.0
38329.0,1514,Walt IV Coleman,Side Judge,56703.0
38353.0,1514,Walt IV Coleman,Side Judge,56711.0
38430.0,1514,Walt IV Coleman,Side Judge,56725.0
38555.0,1514,Walt IV Coleman,Side Judge,56730.0
36227.0,1514,Walt IV Coleman,Side Judge,56766.0
36396.0,1514,Walt IV Coleman,Side Judge,56781.0
36532.0,1514,Walt IV Coleman,Side Judge,56795.0
36634.0,1514,Walt IV Coleman,Side Judge,56811.0
38901.0,1514,Walt IV Coleman,Side Judge,56846.0
39115.0,1514,Walt IV Coleman,Side Judge,56882.0
39285.0,1514,Walt IV Coleman,Side Judge,56898.0
39393.0,1514,Walt IV Coleman,Side Judge,56906.0
39577.0,1514,Walt IV Coleman,Side Judge,56927.0
39594.0,1514,Walt IV Coleman,Referee,56933.0
39629.0,1514,Walt IV Coleman,Side Judge,56935.0
39792.0,1514,Walt IV Coleman,Side Judge,56958.0
39913.0,1514,Walt IV Coleman,Referee,56974.0
40068.0,1514,Walt IV Coleman,Side Judge,56992.0
40229.0,1514,Walt IV Coleman,Side Judge,57019.0
40345.0,1514,Walt IV Coleman,Side Judge,57029.0
40407.0,1514,Walt IV Coleman,Side Judge,57034.0
40443.0,1514,Walt IV Coleman,Referee,57040.0
40626.0,1514,Walt IV Coleman,Referee,57064.0
40727.0,1514,Walt IV Coleman,Side Judge,57075.0
40824.0,1514,Walt IV Coleman,Side Judge,57085.0
40925.0,1514,Walt IV Coleman,Side Judge,57100.0
41056.0,1514,Walt IV Coleman,Side Judge,57117.0
41141.0,1514,Walt IV Coleman,Referee,57129.0
41166.0,1514,Walt IV Coleman,Side Judge,57133.0
41350.0,1514,Walt IV Coleman,Side Judge,57143.0
41479.0,1514,Walt IV Coleman,Side Judge,57169.0
41829.0,1514,Walt IV Coleman,Side Judge,57202.0
42034.0,1514,Walt IV Coleman,Side Judge,57242.0
42247.0,1514,Walt IV Coleman,Side Judge,57276.0
42438.0,1514,Walt IV Coleman,Side Judge,57290.0
42596.0,1514,Walt IV Coleman,Side Judge,57311.0
42809.0,1514,Walt IV Coleman,Side Judge,57330.0
42884.0,1514,Walt IV Coleman,Side Judge,57344.0
42944.0,1514,Walt IV Coleman,Side Judge,57354.0
43102.0,1514,Walt IV Coleman,Side Judge,57378.0
43278.0,1514,Walt IV Coleman,Side Judge,57395.0
43474.0,1514,Walt IV Coleman,Side Judge,57412.0
43540.0,1514,Walt IV Coleman,Side Judge,57435.0
43720.0,1514,Walt IV Coleman,Side Judge,57445.0
43842.0,1514,Walt IV Coleman,Side Judge,57460.0
44015.0,1514,Walt IV Coleman,Side Judge,57483.0
44082.0,1514,Walt IV Coleman,Side Judge,57496.0
44221.0,1514,Walt IV Coleman,Line Judge,57505.0
44311.0,1514,Walt IV Coleman,Line Judge,57520.0
44491.0,1514,Walt IV Coleman,Line Judge,57537.0
44663.0,1514,Walt IV Coleman,Line Judge,57576.0
44876.0,1514,Walt IV Coleman,Line Judge,57592.0
44922.0,1514,Walt IV Coleman,Line Judge,57613.0
45234.0,1514,Walt IV Coleman,Line Judge,57642.0
45302.0,1514,Walt IV Coleman,Line Judge,57647.0
45478.0,1514,Walt IV Coleman,Line Judge,57669.0
45512.0,1514,Walt IV Coleman,Line Judge,57677.0
45712.0,1514,Walt IV Coleman,Line Judge,57700.0
45877.0,1514,Walt IV Coleman,Line Judge,57723.0
45975.0,1514,Walt IV Coleman,Line Judge,57735.0
46115.0,1514,Walt IV Coleman,Line Judge,57757.0
46266.0,1514,Walt IV Coleman,Line Judge,57772.0
46420.0,1514,Walt IV Coleman,Line Judge,57784.0
46439.0,1514,Walt IV Coleman,Line Judge,57792.0
46680.0,1514,Walt IV Coleman,Line Judge,57812.0
46820.0,1514,Walt IV Coleman,Line Judge,57844.0
47003.0,1514,Walt IV Coleman,Line Judge,57857.0
47128.0,1514,Walt IV Coleman,Line Judge,57878.0
47274.0,1514,Walt IV Coleman,Line Judge,57897.0
47366.0,1514,Walt IV Coleman,Line Judge,57910.0
47521.0,1514,Walt IV Coleman,Line Judge,57921.0
47783.0,1514,Walt IV Coleman,Line Judge,57954.0
